Time_hour,Lat,Long,Count,Avg_speed,Chennai_colleges,Chennai_hotels,Chennai_schools,Chennai_hospitals,Chennai_markets,Chennai_transport_stand,Chennai_religious_places,Chennai_tourist_places
17.0,12.99851,80.192233,102.0,29.0,1,1,0,0,1,1,2,1
17.0,12.991861,80.181868,88.0,34.0,0,1,0,1,0,1,0,1
17.0,12.995463,80.188317,80.0,32.0,0,2,0,0,0,1,0,0
17.0,13.046268,80.248244,78.0,28.0,3,14,5,3,0,9,9,2
17.0,12.985687,80.173554,75.0,33.0,0,0,0,0,0,0,0,1
17.0,13.021846,80.226027,74.0,29.0,2,0,1,2,1,4,7,2
17.0,13.026286,80.232326,70.0,27.0,9,0,0,0,0,4,3,0
17.0,13.02909,80.236613,68.0,33.0,8,4,0,3,0,3,3,0
17.0,13.051143,80.250028,60.0,31.0,8,11,8,5,0,9,8,2
17.0,13.054823,80.254215,57.0,26.0,10,6,8,8,1,7,3,3
17.0,13.031644,80.240799,56.0,30.0,9,6,1,6,0,2,3,3
17.0,13.00661,80.255637,55.0,22.0,1,1,6,3,0,1,0,2
17.0,13.041584,80.247299,50.0,25.0,8,15,4,6,0,7,7,2
17.0,12.959941,80.144978,49.0,25.0,0,1,0,1,0,0,0,0
17.0,13.054269,80.259855,47.0,24.0,7,10,7,5,3,6,5,2
17.0,13.006861,80.250352,40.0,24.0,3,1,4,2,0,1,0,3
17.0,13.034112,80.244699,40.0,28.0,7,9,2,8,0,7,2,2
17.0,12.974749,80.155198,40.0,50.0,0,0,0,0,0,1,0,3
17.0,12.963866,80.147244,39.0,33.0,0,1,0,1,0,1,0,0
17.0,13.06757,80.270721,38.0,20.0,2,19,10,6,3,5,8,4
17.0,12.953441,80.141649,36.0,24.0,0,1,0,0,0,1,0,0
17.0,13.00869,80.230831,34.0,34.0,3,1,1,1,0,0,1,3
17.0,13.010886,80.25908,33.0,29.0,2,1,5,1,0,0,1,2
17.0,13.007101,80.238961,32.0,20.0,3,0,1,0,0,0,1,6
17.0,12.983105,80.169403,32.0,46.0,0,0,0,0,0,0,0,2
17.0,12.977543,80.159315,31.0,45.0,0,0,0,0,0,0,0,3
17.0,13.053837,80.264543,31.0,28.0,3,11,9,3,2,3,5,1
17.0,13.067398,80.250995,29.0,21.0,5,12,7,7,2,3,2,4
17.0,13.069723,80.257074,28.0,25.0,5,16,8,4,3,1,7,4
17.0,13.018797,80.261258,28.0,27.0,2,0,3,0,0,1,5,2
17.0,12.965061,80.216576,27.0,36.0,0,0,0,0,0,2,0,0
17.0,12.942988,80.133496,27.0,45.0,0,0,1,2,0,4,0,1
17.0,13.006731,80.245346,26.0,23.0,3,0,3,1,0,0,1,6
17.0,12.947318,80.137028,26.0,39.0,0,1,1,2,0,2,1,0
17.0,12.980721,80.16518,25.0,48.0,0,0,0,0,0,0,0,1
17.0,13.072967,80.261541,24.0,25.0,4,26,9,7,1,5,11,6
17.0,12.976948,80.223017,23.0,25.0,0,0,1,2,0,2,4,0
17.0,12.933476,80.124605,23.0,27.0,0,0,0,1,0,4,0,0
17.0,12.938799,80.129314,21.0,38.0,0,0,1,1,0,3,0,1
17.0,12.970275,80.150444,20.0,54.0,0,1,0,0,0,1,0,0
17.0,13.022941,80.263797,20.0,24.0,2,1,5,2,0,2,8,2
17.0,12.960614,80.214839,19.0,28.0,0,0,0,0,0,1,0,0
17.0,13.044058,80.267068,19.0,23.0,3,5,3,5,1,2,9,0
17.0,12.722149,79.981501,18.0,26.0,0,0,0,0,0,0,0,0
17.0,12.972033,80.219506,18.0,33.0,0,0,1,2,0,3,3,0
17.0,12.692939,79.979533,17.0,24.0,0,0,0,0,0,0,0,0
17.0,12.697423,79.97648,17.0,16.0,0,0,0,0,0,0,0,0
17.0,13.064145,80.265577,17.0,15.0,3,22,7,4,4,5,8,1
17.0,12.52375,79.896545,15.0,52.0,0,0,0,0,0,0,0,0
17.0,12.698342,79.970462,15.0,20.0,0,0,0,0,0,0,0,0
17.0,12.539776,79.904319,15.0,49.0,0,0,0,0,0,0,0,0
17.0,12.930141,80.121187,15.0,27.0,1,0,0,3,0,4,0,0
17.0,12.655227,79.941932,15.0,47.0,0,0,0,0,0,0,0,0
17.0,12.727364,79.982646,14.0,23.0,0,0,0,0,0,0,0,0
17.0,13.039442,80.267742,14.0,18.0,4,4,3,4,2,3,16,0
17.0,12.990083,80.116651,14.0,25.0,0,0,0,0,0,0,0,0
17.0,12.993326,80.113436,12.0,28.0,0,0,0,0,0,0,0,0
17.0,12.921878,80.16462,11.0,38.0,0,0,2,0,0,1,0,1
17.0,12.688884,79.982516,11.0,29.0,0,0,0,0,0,0,0,0
17.0,12.641117,79.937042,10.0,51.0,0,0,0,0,0,0,0,0
17.0,12.919348,80.110119,10.0,41.0,0,0,0,4,0,0,0,0
17.0,12.948663,80.206094,10.0,29.0,0,0,0,1,0,0,0,0
17.0,12.606152,79.920946,10.0,49.0,0,0,0,0,0,0,0,0
17.0,12.923573,80.15795,10.0,28.0,0,0,2,0,0,0,0,0
17.0,12.657431,79.94642,9.0,40.0,0,0,0,0,0,0,0,0
17.0,12.599915,79.920006,9.0,52.0,0,0,0,0,0,0,0,0
17.0,12.920338,80.169814,9.0,34.0,0,0,1,0,0,1,0,1
17.0,12.544247,79.905116,9.0,47.0,0,0,0,0,0,0,0,0
17.0,12.979798,80.22765,9.0,26.0,0,0,1,2,1,1,2,0
17.0,13.05835,80.265333,9.0,21.0,4,13,9,4,3,6,4,2
17.0,12.98581,80.120137,9.0,25.0,0,0,0,0,0,0,0,0
17.0,12.948532,80.199353,9.0,31.0,0,0,0,0,0,0,1,0
17.0,12.655971,79.95377,9.0,40.0,0,0,0,0,0,0,0,0
17.0,12.647325,79.940521,9.0,52.0,0,0,0,0,0,0,0,0
17.0,12.586433,79.919454,9.0,55.0,0,0,0,0,0,0,0,0
17.0,12.709195,79.977532,8.0,49.0,0,0,0,0,0,0,0,0
17.0,12.922708,80.15024,8.0,19.0,0,0,2,1,0,0,1,1
17.0,12.99601,80.109558,8.0,30.0,0,0,0,0,0,0,0,0
17.0,12.579149,79.917999,8.0,56.0,0,0,0,0,0,0,0,0
17.0,12.911604,80.101288,8.0,39.0,0,0,0,0,0,1,0,0
17.0,13.082804,80.28199,7.0,24.0,2,12,12,3,2,14,17,6
17.0,12.611565,79.92369,7.0,57.0,0,0,0,0,0,0,0,0
17.0,12.735107,79.986202,7.0,54.0,0,0,0,0,0,0,0,0
17.0,12.534082,79.901432,7.0,56.0,0,0,0,0,0,0,0,0
17.0,12.922551,80.14298,7.0,31.0,0,0,1,1,0,0,1,1
17.0,12.984097,80.124765,7.0,21.0,0,0,0,0,0,0,0,0
17.0,12.92656,80.117656,7.0,26.0,1,0,0,6,0,4,0,0
17.0,12.896479,80.088673,7.0,47.0,0,0,0,0,0,0,0,1
17.0,12.918967,80.174336,7.0,35.0,0,0,0,0,0,1,0,1
17.0,12.952591,80.211598,7.0,28.0,0,0,0,1,0,0,0,0
17.0,12.679746,79.980869,7.0,31.0,0,0,0,0,0,0,0,0
17.0,12.529554,79.899312,7.0,53.0,0,0,0,0,0,0,0,0
17.0,12.674114,79.976813,7.0,35.0,0,0,0,0,0,0,0,0
17.0,12.571883,79.916218,6.0,56.0,0,0,0,0,0,0,0,0
17.0,13.048643,80.265356,6.0,25.0,5,7,9,4,1,3,6,0
17.0,13.020292,80.104777,6.0,33.0,0,0,1,0,0,0,0,0
17.0,12.705083,79.97377,6.0,46.0,0,0,0,0,0,0,0,0
17.0,12.948248,80.184921,6.0,42.0,0,0,0,1,0,0,1,0
17.0,13.077959,80.280924,5.0,30.0,1,8,3,2,0,15,5,8
17.0,13.03192,80.267123,5.0,13.0,2,1,3,3,2,5,21,1
17.0,12.919241,80.179634,5.0,35.0,0,0,0,0,0,1,0,0
17.0,12.738773,79.988937,5.0,53.0,0,0,0,0,0,0,0,0
17.0,12.62367,79.928463,5.0,57.0,0,0,0,0,0,0,0,0
17.0,12.508075,79.881918,5.0,29.0,0,0,0,0,0,0,0,0
17.0,12.916288,80.10579,5.0,44.0,0,0,0,0,0,0,0,0
17.0,12.759996,80.003349,5.0,36.0,0,0,0,0,0,0,0,0
17.0,12.618543,79.926772,5.0,57.0,0,0,0,0,0,0,0,0
17.0,12.892383,80.085629,5.0,52.0,0,0,0,0,0,0,0,0
17.0,12.716531,79.980811,5.0,43.0,0,0,0,0,0,0,0,0
17.0,12.514417,79.888285,4.0,30.0,0,0,0,0,0,0,0,0
17.0,12.745013,79.993989,4.0,39.0,0,0,0,0,0,0,0,0
17.0,12.95119,80.17453,4.0,21.0,0,1,0,0,0,1,0,0
17.0,12.591283,79.919295,4.0,58.0,0,0,0,0,0,0,0,0
17.0,12.775163,80.009702,4.0,54.0,0,0,0,0,0,0,0,0
17.0,13.000243,80.097502,4.0,19.0,0,0,0,0,0,1,0,0
17.0,12.922909,80.113782,4.0,42.0,1,0,0,6,0,4,0,0
17.0,12.883352,80.081437,4.0,38.0,0,0,0,0,0,1,0,1
17.0,12.92324,80.12153,4.0,32.0,1,0,0,5,0,4,0,0
17.0,13.085596,80.288941,4.0,21.0,2,2,6,3,7,6,8,4
17.0,13.024603,80.108702,3.0,31.0,0,0,0,0,0,0,1,0
17.0,12.922486,80.137986,3.0,27.0,0,0,0,1,0,0,0,0
17.0,12.956019,80.152565,3.0,48.0,0,0,0,2,0,0,0,0
17.0,12.948568,80.191944,3.0,35.0,0,0,0,1,0,0,1,0
17.0,12.953487,80.163583,3.0,39.0,0,0,0,0,0,0,0,0
17.0,13.073284,80.276,3.0,36.0,1,5,4,2,1,12,5,3
17.0,13.006802,80.100461,3.0,17.0,0,0,0,0,0,0,0,0
17.0,12.631542,79.931883,3.0,19.0,0,0,0,0,0,0,0,0
17.0,12.663502,79.968222,3.0,32.0,0,0,0,0,0,0,0,0
17.0,12.794844,80.020118,3.0,55.0,0,0,0,0,0,0,0,0
17.0,12.766339,80.005514,3.0,49.0,0,0,0,0,0,0,0,0
17.0,13.061594,80.246748,2.0,22.0,4,9,5,7,1,7,5,1
17.0,12.503983,79.878541,2.0,34.0,0,0,0,0,0,0,0,0
17.0,12.925921,80.182572,2.0,31.0,0,0,0,0,0,0,0,0
17.0,12.559975,79.911307,2.0,56.0,0,0,0,0,0,0,0,0
17.0,12.977131,80.131628,2.0,24.0,0,0,0,1,0,0,0,0
17.0,12.986638,80.142079,2.0,14.0,0,0,0,0,0,0,0,0
17.0,12.905807,80.095693,2.0,32.0,0,0,0,0,0,1,0,1
17.0,12.832832,80.048161,2.0,50.0,0,0,0,0,0,0,0,0
17.0,12.658449,79.960314,2.0,20.0,0,0,0,0,0,0,0,0
17.0,12.788344,80.016008,2.0,54.0,0,0,0,0,0,0,0,0
17.0,12.799767,80.023316,2.0,36.0,0,0,0,0,0,0,0,0
17.0,12.818493,80.035768,2.0,14.0,0,0,0,0,0,0,0,0
17.0,12.922828,80.129677,2.0,30.0,0,0,0,1,0,0,0,0
18.0,13.067299,80.251493,51.0,23.0,5,11,7,7,2,4,1,4
18.0,13.06925,80.256742,44.0,25.0,5,14,8,5,3,2,7,4
18.0,13.063886,80.247748,25.0,25.0,4,11,5,7,1,5,5,1
18.0,12.937989,80.128852,17.0,32.0,0,0,1,1,0,3,0,1
18.0,13.072812,80.260586,17.0,30.0,3,26,9,6,1,5,11,7
18.0,12.952558,80.141159,15.0,23.0,0,1,0,0,0,1,1,0
18.0,12.915276,80.104053,15.0,34.0,0,0,0,0,0,0,0,0
18.0,12.954355,80.159344,14.0,35.0,0,0,0,1,0,0,0,0
18.0,13.046692,80.11938,14.0,28.0,0,0,0,0,0,0,0,0
18.0,12.95718,80.151396,13.0,41.0,0,1,0,2,0,0,0,0
18.0,12.960216,80.145793,13.0,30.0,0,1,0,1,0,0,0,0
18.0,12.93371,80.124945,13.0,22.0,0,0,0,1,0,4,0,0
18.0,12.910668,80.101209,13.0,34.0,0,0,0,0,0,1,0,0
18.0,12.947386,80.137251,12.0,34.0,0,1,1,2,0,2,1,0
18.0,12.941932,80.132576,12.0,38.0,0,0,1,2,0,4,0,1
18.0,12.923312,80.114505,11.0,37.0,1,0,0,6,0,4,0,0
18.0,12.901569,80.092686,11.0,39.0,0,0,0,0,0,1,0,1
18.0,12.896707,80.089061,11.0,45.0,0,0,0,0,0,0,0,1
18.0,13.067052,80.268587,11.0,24.0,2,19,11,6,3,5,9,3
18.0,12.949615,80.181276,11.0,40.0,0,1,0,1,0,1,0,0
18.0,12.76198,80.003668,10.0,26.0,0,0,0,0,0,0,0,0
18.0,12.953223,80.164739,9.0,31.0,0,1,0,0,0,0,0,0
18.0,12.92835,80.119594,9.0,32.0,1,0,0,6,0,4,0,0
18.0,12.89234,80.085789,8.0,41.0,0,0,0,0,0,0,0,0
18.0,12.948466,80.194753,8.0,28.0,0,0,0,1,0,0,1,0
18.0,12.884057,80.082266,8.0,41.0,0,0,0,0,0,1,0,1
18.0,12.956162,80.213056,8.0,36.0,0,0,0,1,0,1,0,0
18.0,12.857884,80.070514,7.0,42.0,0,0,0,0,0,0,0,0
18.0,12.845681,80.061438,7.0,19.0,0,0,0,0,0,0,0,0
18.0,13.042436,80.115136,7.0,18.0,0,0,0,0,0,0,0,0
18.0,12.905473,80.095791,7.0,27.0,0,0,0,0,0,1,0,1
18.0,12.65608,79.940253,6.0,57.0,0,0,0,0,0,0,0,0
18.0,13.075975,80.19891,6.0,23.0,6,1,2,2,0,17,0,0
18.0,13.013958,80.226373,5.0,37.0,2,1,2,2,1,2,4,0
18.0,12.948563,80.207525,5.0,31.0,0,0,0,1,0,0,0,0
18.0,13.000213,80.194375,5.0,33.0,1,1,0,0,2,1,2,1
18.0,12.778526,80.011021,5.0,54.0,0,0,0,0,0,0,0,0
18.0,13.054123,80.261229,5.0,33.0,5,11,8,5,2,5,5,2
18.0,12.787064,80.015089,5.0,45.0,0,0,0,0,0,0,0,0
18.0,12.830275,80.045267,5.0,30.0,0,0,0,0,0,0,0,0
18.0,12.86669,80.075127,4.0,30.0,0,0,0,0,0,1,0,0
18.0,13.041674,80.247525,4.0,26.0,8,15,4,6,0,7,6,2
18.0,13.030863,80.239523,4.0,43.0,7,4,1,6,0,1,2,2
18.0,12.951862,80.170944,4.0,45.0,0,1,0,0,0,1,0,0
18.0,12.879018,80.080502,4.0,25.0,0,0,0,0,0,2,0,1
18.0,12.948747,80.189294,4.0,37.0,0,0,0,1,0,0,1,0
18.0,13.073995,80.191015,4.0,29.0,5,1,0,1,0,13,0,0
18.0,13.037968,80.087676,3.0,23.0,0,0,0,0,0,0,0,0
18.0,12.961347,80.215127,3.0,40.0,0,0,0,0,0,1,0,0
18.0,13.009154,80.212085,3.0,30.0,0,0,0,2,0,6,2,1
18.0,13.067764,80.178615,3.0,23.0,4,0,0,0,0,0,0,0
18.0,13.077075,80.210602,3.0,24.0,7,0,1,5,0,1,2,0
18.0,13.034686,80.111869,3.0,3.0,0,0,0,0,0,0,1,0
18.0,13.056464,80.09778,3.0,29.0,0,0,0,0,0,1,0,0
18.0,12.85202,80.066149,3.0,43.0,0,0,0,0,0,0,0,0
18.0,12.65636,79.954552,3.0,51.0,0,0,0,0,0,0,0,0
18.0,12.648976,79.940576,3.0,58.0,0,0,0,0,0,0,0,0
18.0,13.019252,80.224487,3.0,41.0,3,1,2,2,1,3,7,2
18.0,13.049187,80.249763,3.0,29.0,7,10,6,3,0,9,8,2
18.0,13.053544,80.252675,3.0,35.0,10,10,8,8,1,9,5,3
18.0,12.833985,80.049209,3.0,25.0,0,0,0,0,0,0,0,0
18.0,12.539022,79.903991,2.0,58.0,0,0,0,0,0,0,0,0
18.0,12.92273,80.149535,2.0,34.0,0,0,2,1,0,0,1,1
18.0,13.076838,80.20568,2.0,26.0,7,0,1,3,0,12,1,0
18.0,13.100265,80.294114,2.0,22.0,3,2,2,3,4,0,3,1
18.0,13.007477,80.205824,2.0,30.0,0,0,0,2,1,6,2,2
18.0,12.723739,79.981616,2.0,0.0,0,0,0,0,0,0,0,0
18.0,12.826451,80.041281,2.0,52.0,0,0,0,0,0,0,0,0
18.0,12.513882,79.887648,2.0,29.0,0,0,0,0,0,0,0,0
18.0,13.058295,80.258166,2.0,40.0,10,11,9,7,2,6,3,2
18.0,12.770934,80.007564,2.0,50.0,0,0,0,0,0,0,0,0
18.0,12.840076,80.055555,2.0,44.0,0,0,0,0,0,0,0,0
18.0,12.56422,79.913604,2.0,54.0,0,0,0,0,0,0,0,0
18.0,12.996503,80.189713,2.0,30.0,0,2,0,0,0,1,1,0
19.0,12.902846,80.093656,17.0,33.0,0,0,0,0,0,1,0,1
19.0,12.89845,80.090392,13.0,43.0,0,0,0,0,0,0,0,1
19.0,12.95172,80.140576,11.0,22.0,0,1,0,0,0,2,1,0
19.0,12.894716,80.087575,11.0,37.0,0,0,0,0,0,0,0,0
19.0,12.890381,80.084807,8.0,40.0,0,0,0,0,0,0,0,0
19.0,12.948044,80.137678,7.0,22.0,0,1,1,2,0,2,1,0
19.0,12.851911,80.066077,7.0,31.0,0,0,0,0,0,0,0,0
19.0,12.915147,80.103788,7.0,40.0,0,0,0,0,0,0,0,0
19.0,12.886117,80.08305,7.0,41.0,0,0,0,0,0,1,0,1
19.0,12.98402,80.171166,6.0,36.0,0,0,0,0,0,0,0,2
19.0,12.864252,80.074192,6.0,47.0,0,0,0,0,0,0,0,0
19.0,12.94192,80.132599,6.0,35.0,0,0,1,2,0,4,0,1
19.0,12.930333,80.121665,5.0,22.0,1,0,0,3,0,5,0,0
19.0,12.881579,80.081317,5.0,29.0,0,0,0,0,0,2,0,1
19.0,12.934146,80.125409,5.0,22.0,0,0,0,0,0,4,0,0
19.0,12.987072,80.175739,4.0,24.0,0,0,0,0,0,0,0,1
19.0,12.957893,80.144146,4.0,27.0,0,2,0,1,0,1,0,0
19.0,12.926278,80.117505,4.0,32.0,1,0,0,6,0,4,0,0
19.0,12.922139,80.113357,4.0,42.0,1,0,0,6,0,4,0,0
19.0,12.980957,80.166041,3.0,43.0,0,0,0,0,0,0,0,1
19.0,13.133742,80.297142,3.0,33.0,1,0,1,2,1,0,0,2
19.0,13.064833,80.172255,3.0,19.0,1,0,0,0,0,0,0,0
19.0,12.97322,80.153039,2.0,32.0,0,1,0,0,0,1,0,3
19.0,13.076553,80.20417,2.0,24.0,7,1,1,4,0,18,1,0
19.0,13.070423,80.182929,2.0,29.0,4,0,0,0,0,0,0,0
19.0,13.085801,80.289433,2.0,42.0,2,2,6,3,7,6,4,5
19.0,12.863372,80.12726,2.0,26.0,0,0,0,0,0,0,0,0
19.0,12.922383,80.142228,2.0,36.0,0,0,1,1,0,0,1,1
20.0,13.068337,80.271764,5.0,10.0,1,15,10,6,3,6,9,3
20.0,13.067519,80.250004,3.0,22.0,5,12,7,7,2,3,2,4
20.0,13.10556,80.279634,2.0,30.0,3,0,2,3,2,5,4,1
20.0,13.064892,80.258177,2.0,14.0,4,19,10,9,3,4,2,3
21.0,12.845935,80.061642,2.0,60.0,0,0,0,0,0,0,0,0
