Time_hour,Lat,Long,Count,Avg_speed,Chennai_colleges,Chennai_hotels,Chennai_schools,Chennai_hospitals,Chennai_markets,Chennai_transport_stand,Chennai_religious_places,Chennai_tourist_places
16.0,12.924204,80.115266,18.0,52.0,1,0,0,6,0,4,0,0
16.0,12.787266,80.015373,18.0,57.0,0,0,0,0,0,0,0,0
16.0,12.792416,80.018537,18.0,54.0,0,0,0,0,0,0,0,0
16.0,12.93423,80.125258,17.0,37.0,0,0,0,0,0,4,0,0
16.0,12.808382,80.028994,16.0,54.0,0,0,0,0,0,0,0,0
16.0,12.79872,80.022651,16.0,49.0,0,0,0,0,0,0,0,0
16.0,12.862276,80.073622,14.0,45.0,0,0,0,0,0,0,0,0
16.0,12.842923,80.058849,12.0,48.0,0,0,0,0,0,0,0,0
16.0,12.898132,80.089925,10.0,56.0,0,0,0,0,0,0,0,1
16.0,12.983162,80.169553,10.0,52.0,0,0,0,0,0,0,0,2
16.0,12.899276,80.070411,10.0,57.0,0,0,0,0,0,0,0,0
16.0,12.738091,79.988478,9.0,53.0,0,0,0,0,0,0,0,0
16.0,12.960464,80.145179,9.0,43.0,0,1,0,1,0,0,0,0
16.0,12.742855,79.992301,9.0,51.0,0,0,0,0,0,0,0,0
16.0,12.993785,80.184907,7.0,25.0,0,1,0,1,0,1,0,0
16.0,12.746626,79.995288,7.0,56.0,0,0,0,0,0,0,0,0
16.0,12.904164,80.071406,6.0,58.0,0,0,0,0,0,0,0,0
16.0,12.709077,79.977889,6.0,50.0,0,0,0,0,0,0,0,0
16.0,12.71978,79.981111,6.0,38.0,0,0,0,0,0,0,0,0
16.0,12.733739,79.983934,5.0,55.0,0,0,0,0,0,0,0,0
16.0,12.669329,79.97449,4.0,49.0,0,0,0,0,0,0,0,0
16.0,12.713442,79.97986,4.0,57.0,0,0,0,0,0,0,0,0
16.0,12.923626,80.157411,4.0,42.0,0,0,2,0,0,0,0,0
16.0,12.919823,80.171199,3.0,50.0,0,0,1,0,0,1,0,1
16.0,12.657708,79.945398,3.0,48.0,0,0,0,0,0,0,0,0
16.0,13.012192,80.227056,3.0,41.0,3,1,1,2,0,0,3,0
16.0,12.70484,79.973481,3.0,57.0,0,0,0,0,0,0,0,0
16.0,12.923105,80.123202,3.0,25.0,1,0,0,3,0,4,0,0
16.0,12.663478,79.968183,2.0,12.0,0,0,0,0,0,0,0,0
16.0,13.008742,80.259011,2.0,22.0,1,1,5,1,0,1,1,2
16.0,13.009735,80.213704,2.0,38.0,0,0,0,1,0,6,2,1
16.0,12.657137,79.940824,2.0,54.0,0,0,0,0,0,0,0,0
16.0,12.728926,79.982849,2.0,52.0,0,0,0,0,0,0,0,0
17.0,12.617282,79.926494,41.0,57.0,0,0,0,0,0,0,0,0
17.0,12.62235,79.927943,36.0,57.0,0,0,0,0,0,0,0,0
17.0,12.979222,80.161639,33.0,53.0,0,0,0,0,0,0,0,3
17.0,12.612804,79.924316,32.0,56.0,0,0,0,0,0,0,0,0
17.0,12.976,80.156992,30.0,54.0,0,0,0,0,0,0,0,3
17.0,12.531385,79.900272,29.0,51.0,0,0,0,0,0,0,0,0
17.0,12.601009,79.92011,29.0,53.0,0,0,0,0,0,0,0,0
17.0,12.527169,79.8981,28.0,49.0,0,0,0,0,0,0,0,0
17.0,12.981915,80.167362,26.0,56.0,0,0,0,0,0,0,0,1
17.0,12.538675,79.904056,25.0,54.0,0,0,0,0,0,0,0,0
17.0,12.607986,79.92155,25.0,55.0,0,0,0,0,0,0,0,0
17.0,12.563294,79.913252,24.0,55.0,0,0,0,0,0,0,0,0
17.0,12.585813,79.919449,23.0,56.0,0,0,0,0,0,0,0,0
17.0,12.578793,79.917837,22.0,55.0,0,0,0,0,0,0,0,0
17.0,12.62757,79.930138,22.0,50.0,0,0,0,0,0,0,0,0
17.0,12.543365,79.904928,22.0,50.0,0,0,0,0,0,0,0,0
17.0,12.652387,79.942132,21.0,51.0,0,0,0,0,0,0,0,0
17.0,12.971823,80.15127,21.0,57.0,0,1,0,0,0,1,0,0
17.0,13.007817,80.206779,20.0,47.0,0,0,0,2,1,6,2,2
17.0,12.521479,79.895111,20.0,53.0,0,0,0,0,0,0,0,0
17.0,12.56904,79.915474,20.0,56.0,0,0,0,0,0,0,0,0
17.0,12.554535,79.908146,19.0,57.0,0,0,0,0,0,0,0,0
17.0,12.717762,79.980964,18.0,53.0,0,0,0,0,0,0,0,0
17.0,12.592984,79.919228,18.0,57.0,0,0,0,0,0,0,0,0
17.0,12.64696,79.940482,18.0,53.0,0,0,0,0,0,0,0,0
17.0,12.573439,79.916622,17.0,56.0,0,0,0,0,0,0,0,0
17.0,12.992072,80.18221,17.0,30.0,0,1,0,1,0,1,0,1
17.0,13.010581,80.259095,16.0,30.0,2,1,5,1,0,0,1,2
17.0,12.966442,80.14863,16.0,53.0,0,1,0,1,0,1,0,0
17.0,12.710868,79.978462,16.0,54.0,0,0,0,0,0,0,0,0
17.0,12.500551,79.875565,16.0,52.0,0,0,0,0,0,0,0,0
17.0,12.749089,79.997278,16.0,58.0,0,0,0,0,0,0,0,0
17.0,12.741722,79.991321,15.0,44.0,0,0,0,0,0,0,0,0
17.0,12.99474,80.186816,15.0,32.0,0,2,0,0,0,1,0,0
17.0,12.733598,79.984161,14.0,55.0,0,0,0,0,0,0,0,0
17.0,12.65794,79.944369,14.0,44.0,0,0,0,0,0,0,0,0
17.0,12.549708,79.906166,13.0,57.0,0,0,0,0,0,0,0,0
17.0,12.63237,79.932208,13.0,45.0,0,0,0,0,0,0,0,0
17.0,12.984292,80.17144,12.0,56.0,0,0,0,0,0,0,0,1
17.0,12.989179,80.178362,12.0,42.0,0,0,0,1,0,0,0,1
17.0,12.669039,79.974064,12.0,47.0,0,0,0,0,0,0,0,0
17.0,12.723483,79.981927,12.0,37.0,0,0,0,0,0,0,0,0
17.0,12.754855,80.001316,11.0,55.0,0,0,0,0,0,0,0,0
17.0,12.704802,79.973668,11.0,57.0,0,0,0,0,0,0,0,0
17.0,12.66334,79.968081,10.0,39.0,0,0,0,0,0,0,0,0
17.0,12.504265,79.878723,10.0,47.0,0,0,0,0,0,0,0,0
17.0,13.001907,80.198659,10.0,40.0,1,0,0,4,2,0,3,1
17.0,12.657383,79.95784,10.0,46.0,0,0,0,0,0,0,0,0
17.0,12.496295,79.872113,9.0,49.0,0,0,0,0,0,0,0,0
17.0,12.659546,79.963548,9.0,39.0,0,0,0,0,0,0,0,0
17.0,12.946169,80.136168,8.0,35.0,0,1,1,2,0,2,1,0
17.0,12.761233,80.003628,7.0,29.0,0,0,0,0,0,0,0,0
17.0,13.010325,80.215815,7.0,42.0,1,1,0,1,0,6,2,1
17.0,12.517909,79.891387,7.0,55.0,0,0,0,0,0,0,0,0
17.0,12.637849,79.93509,6.0,56.0,0,0,0,0,0,0,0,0
17.0,13.006817,80.249262,6.0,25.0,3,0,3,1,0,0,1,4
17.0,12.729134,79.982834,6.0,47.0,0,0,0,0,0,0,0,0
17.0,12.888159,80.083682,6.0,54.0,0,0,0,0,0,1,0,1
17.0,12.656547,79.94943,5.0,32.0,0,0,0,0,0,0,0,0
17.0,12.962483,80.146292,5.0,51.0,0,1,0,1,0,1,0,0
17.0,12.508745,79.881964,5.0,27.0,0,0,0,0,0,0,0,0
17.0,12.902935,80.093535,4.0,49.0,0,0,0,0,0,1,0,1
17.0,12.950441,80.139443,4.0,25.0,0,1,1,1,0,2,1,0
17.0,12.918825,80.174962,4.0,41.0,0,0,0,0,0,1,0,1
17.0,12.515652,79.88697,3.0,51.0,0,0,0,0,0,0,0,0
17.0,12.827412,80.04243,3.0,51.0,0,0,0,0,0,0,0,0
17.0,12.481178,79.860783,3.0,53.0,0,0,0,0,0,0,0,0
17.0,12.957068,80.143538,3.0,49.0,0,1,0,1,0,1,0,0
17.0,13.012742,80.226807,3.0,39.0,3,1,1,2,0,0,3,0
17.0,12.937667,80.128352,3.0,55.0,0,0,0,1,0,3,0,1
17.0,12.83759,80.053191,2.0,58.0,0,0,0,0,0,0,0,0
17.0,12.970598,80.218793,2.0,50.0,0,0,1,2,0,3,3,0
17.0,12.488364,79.865834,2.0,50.0,0,0,0,0,0,0,0,0
17.0,12.821168,80.037716,2.0,46.0,0,0,0,0,0,0,0,0
17.0,12.770343,80.007433,2.0,52.0,0,0,0,0,0,0,0,0
17.0,12.785509,80.014331,2.0,42.0,0,0,0,0,0,0,0,0
17.0,12.797623,80.021929,2.0,54.0,0,0,0,0,0,0,0,0
17.0,12.833837,80.049219,2.0,56.0,0,0,0,0,0,0,0,0
17.0,12.898522,80.070702,2.0,58.0,0,0,0,0,0,0,0,0
17.0,12.949038,80.184826,2.0,40.0,0,0,0,1,0,0,1,0
18.0,12.546264,79.90535,20.0,51.0,0,0,0,0,0,0,0,0
18.0,12.529748,79.899411,17.0,54.0,0,0,0,0,0,0,0,0
18.0,12.541317,79.90442,17.0,51.0,0,0,0,0,0,0,0,0
18.0,12.613063,79.924351,17.0,56.0,0,0,0,0,0,0,0,0
18.0,12.584327,79.919228,16.0,56.0,0,0,0,0,0,0,0,0
18.0,12.59404,79.919339,16.0,56.0,0,0,0,0,0,0,0,0
18.0,12.608604,79.921778,15.0,53.0,0,0,0,0,0,0,0,0
18.0,12.589228,79.9194,15.0,56.0,0,0,0,0,0,0,0,0
18.0,12.536946,79.902924,15.0,56.0,0,0,0,0,0,0,0,0
18.0,12.635013,79.933248,14.0,49.0,0,0,0,0,0,0,0,0
18.0,12.525495,79.897268,13.0,55.0,0,0,0,0,0,0,0,0
18.0,12.506868,79.88056,13.0,48.0,0,0,0,0,0,0,0,0
18.0,12.651096,79.940355,12.0,51.0,0,0,0,0,0,0,0,0
18.0,12.639172,79.935738,12.0,56.0,0,0,0,0,0,0,0,0
18.0,12.559711,79.911014,11.0,55.0,0,0,0,0,0,0,0,0
18.0,13.003827,80.090124,11.0,56.0,0,0,0,0,0,0,0,0
18.0,12.579274,79.917901,11.0,56.0,0,0,0,0,0,0,0,0
18.0,12.656977,79.956187,11.0,54.0,0,0,0,0,0,0,0,0
18.0,12.61927,79.926937,11.0,57.0,0,0,0,0,0,0,0,0
18.0,12.727573,79.982541,11.0,39.0,0,0,0,0,0,0,0,0
18.0,12.685365,79.959057,11.0,57.0,0,0,0,0,0,0,0,0
18.0,12.629141,79.930685,11.0,46.0,0,0,0,0,0,0,0,0
18.0,12.572873,79.916322,11.0,57.0,0,0,0,0,0,0,0,0
18.0,12.690009,79.961286,10.0,58.0,0,0,0,0,0,0,0,0
18.0,12.599589,79.919782,10.0,55.0,0,0,0,0,0,0,0,0
18.0,12.553709,79.907658,10.0,53.0,0,0,0,0,0,0,0,0
18.0,12.680314,79.958387,9.0,57.0,0,0,0,0,0,0,0,0
18.0,12.899286,80.070776,9.0,57.0,0,0,0,0,0,0,0,0
18.0,12.926046,80.078749,9.0,43.0,0,0,0,0,0,0,0,0
18.0,12.745725,79.994292,9.0,40.0,0,0,0,0,0,0,0,0
18.0,12.51156,79.883247,9.0,48.0,0,0,0,0,0,0,0,0
18.0,12.732196,79.98292,9.0,55.0,0,0,0,0,0,0,0,0
18.0,12.656468,79.950532,9.0,48.0,0,0,0,0,0,0,0,0
18.0,12.694849,79.965652,8.0,57.0,0,0,0,0,0,0,0,0
18.0,12.709228,79.977404,8.0,53.0,0,0,0,0,0,0,0,0
18.0,12.501853,79.876591,8.0,54.0,0,0,0,0,0,0,0,0
18.0,12.703878,79.972266,8.0,57.0,0,0,0,0,0,0,0,0
18.0,12.65577,79.941856,8.0,54.0,0,0,0,0,0,0,0,0
18.0,12.99617,80.087621,8.0,57.0,0,0,0,0,0,1,0,0
18.0,13.022918,80.093149,7.0,38.0,0,0,0,0,0,0,0,0
18.0,12.916834,80.075841,7.0,57.0,0,0,0,0,0,0,0,1
18.0,12.669458,79.958543,7.0,57.0,0,0,0,0,0,0,0,0
18.0,12.698959,79.967922,7.0,57.0,0,0,0,0,0,0,0,0
18.0,12.888622,80.072948,6.0,56.0,0,0,0,0,0,0,0,0
18.0,12.953223,80.164739,6.0,48.0,0,1,0,0,0,0,0,0
18.0,12.911891,80.074213,6.0,56.0,0,0,0,0,0,0,0,1
18.0,12.567423,79.914883,6.0,58.0,0,0,0,0,0,0,0,0
18.0,12.802928,80.025263,6.0,57.0,0,0,0,0,0,0,0,0
18.0,12.920424,80.111644,6.0,45.0,1,0,0,5,0,2,0,0
18.0,12.498113,79.87363,6.0,33.0,0,0,0,0,0,0,0,0
18.0,12.713962,79.980012,5.0,54.0,0,0,0,0,0,0,0,0
18.0,12.515689,79.887146,5.0,56.0,0,0,0,0,0,0,0,0
18.0,12.675646,79.958457,5.0,56.0,0,0,0,0,0,0,0,0
18.0,13.018122,80.094868,5.0,58.0,0,0,0,0,0,0,0,0
18.0,12.966538,80.090229,5.0,57.0,0,0,0,0,0,0,0,0
18.0,12.894331,80.070804,5.0,55.0,0,0,0,0,0,0,0,0
18.0,12.810414,80.030107,5.0,56.0,0,0,0,0,0,0,0,0
18.0,13.027178,80.091572,4.0,23.0,0,0,0,0,0,0,0,0
18.0,12.97222,80.090086,4.0,56.0,0,0,0,0,0,0,0,0
18.0,12.905987,80.072338,4.0,57.0,0,0,0,0,0,0,0,0
18.0,12.961228,80.090497,4.0,58.0,0,0,0,0,0,0,0,0
18.0,13.057075,80.106302,4.0,40.0,0,0,0,0,0,0,0,0
18.0,12.815758,80.033637,4.0,56.0,0,0,0,0,0,0,0,0
18.0,12.660449,79.960777,4.0,56.0,0,0,0,0,0,0,0,0
18.0,12.821463,80.037655,4.0,54.0,0,0,0,0,0,0,0,0
18.0,13.055061,80.120356,3.0,36.0,0,0,0,0,0,0,0,0
18.0,13.056592,80.111528,3.0,34.0,0,0,0,0,0,0,0,0
18.0,12.886615,80.077851,3.0,52.0,0,0,0,0,0,1,0,1
18.0,12.989829,80.089311,3.0,58.0,0,0,0,0,0,0,0,0
18.0,12.947864,80.086828,3.0,58.0,0,0,0,0,0,0,0,0
18.0,12.827284,80.042363,3.0,45.0,0,0,0,0,0,0,0,0
18.0,12.892431,80.08583,3.0,55.0,0,0,0,0,0,0,0,0
18.0,12.798997,80.022621,3.0,58.0,0,0,0,0,0,0,0,0
18.0,12.519582,79.892992,3.0,57.0,0,0,0,0,0,0,0,0
18.0,12.853495,80.067191,2.0,42.0,0,0,0,0,0,0,0,0
18.0,12.793716,80.019158,2.0,52.0,0,0,0,0,0,0,0,0
18.0,13.05683,80.099499,2.0,58.0,0,0,0,0,0,1,0,0
18.0,12.943445,80.085176,2.0,58.0,0,0,0,0,0,0,0,0
18.0,12.924826,80.116002,2.0,47.0,1,0,0,6,0,4,0,0
19.0,12.919768,80.110884,5.0,48.0,0,0,0,5,0,0,0,0
19.0,12.749042,79.997189,3.0,53.0,0,0,0,0,0,0,0,0
19.0,12.85052,80.065059,3.0,19.0,0,0,0,0,0,0,0,0
19.0,12.824894,80.040069,2.0,52.0,0,0,0,0,0,0,0,0
19.0,12.960934,80.119362,2.0,55.0,0,0,0,0,0,0,0,1
19.0,12.895872,80.088484,2.0,40.0,0,0,0,0,0,0,0,1
19.0,12.804158,80.026041,2.0,52.0,0,0,0,0,0,0,0,0
19.0,12.862053,80.073404,2.0,22.0,0,0,0,0,0,0,0,0
19.0,12.601974,79.920176,2.0,52.0,0,0,0,0,0,0,0,0
19.0,12.59718,79.919691,2.0,58.0,0,0,0,0,0,0,0,0
19.0,12.590413,79.919348,2.0,58.0,0,0,0,0,0,0,0,0
20.0,13.03918,80.149426,3.0,28.0,1,0,0,1,0,0,0,1
20.0,13.020932,80.137044,2.0,58.0,0,0,0,0,0,0,0,0
20.0,12.505554,79.879791,2.0,52.0,0,0,0,0,0,0,0,0
20.0,12.603393,79.920233,2.0,56.0,0,0,0,0,0,0,0,0
20.0,12.614996,79.92547,2.0,54.0,0,0,0,0,0,0,0,0
20.0,12.634084,79.93284,2.0,49.0,0,0,0,0,0,0,0,0
20.0,12.725849,79.982285,2.0,39.0,0,0,0,0,0,0,0,0
20.0,12.821807,80.037908,2.0,54.0,0,0,0,0,0,0,0,0
21.0,12.844545,80.060318,2.0,53.0,0,0,0,0,0,0,0,0
