Alert,Date,Time,Lat,Long,Vehicle,Speed
cas_hmw,2022-06-09,16:47:46,12.916956,80.106986,2846,23
cas_hmw,2022-06-09,16:47:46,12.916956,80.106986,2846,23
cas_fcw,2022-06-09,16:53:33,12.923314,80.120134,2846,15
cas_fcw,2022-06-09,16:53:36,12.923258,80.120867,2846,23
cas_hmw,2022-06-09,16:54:08,12.923111,80.123753,2846,33
cas_hmw,2022-06-09,16:54:08,12.923111,80.123753,2846,33
cas_hmw,2022-06-09,16:54:12,12.923111,80.123753,2846,33
cas_hmw,2022-06-09,16:54:12,12.923111,80.123753,2846,33
cas_hmw,2022-06-09,16:54:12,12.923111,80.123753,2846,33
cas_hmw,2022-06-09,16:54:12,12.923111,80.123753,2846,33
cas_hmw,2022-06-09,16:57:53,12.922772,80.131376,2846,29
cas_hmw,2022-06-09,17:00:22,12.922412,80.138814,2846,29
cas_hmw,2022-06-09,17:00:42,12.92242,80.140074,2846,22
cas_hmw,2022-06-09,17:00:42,12.92242,80.140074,2846,22
cas_pcw,2022-06-09,17:02:39,12.922693,80.147729,2846,3
cas_pcw,2022-06-09,17:02:47,12.92266,80.14852,2846,33
cas_hmw,2022-06-09,17:03:01,12.922708,80.15024,2846,48
cas_hmw,2022-06-09,17:03:02,12.922708,80.15024,2846,48
cas_hmw,2022-06-09,17:03:04,12.922708,80.15024,2846,48
cas_hmw,2022-06-09,17:03:58,12.923059,80.15329,2846,37
cas_hmw,2022-06-09,17:04:14,12.923373,80.154532,2846,7
cas_hmw,2022-06-09,17:06:10,12.921878,80.16462,2846,42
cas_hmw,2022-06-09,17:06:31,12.920921,80.16773,2846,19
cas_hmw,2022-06-09,17:06:33,12.920921,80.16773,2846,19
cas_hmw,2022-06-09,17:06:34,12.920921,80.16773,2846,19
cas_hmw,2022-06-09,17:07:56,12.918967,80.174336,2846,46
cas_hmw,2022-06-09,17:08:12,12.918532,80.176115,2846,37
cas_pcw,2022-06-09,17:20:33,12.939488,80.182468,2846,0
cas_pcw,2022-06-09,17:33:39,12.96559,80.190533,2846,28
cas_pcw,2022-06-09,17:34:18,12.965274,80.19202,2846,22
cas_pcw,2022-06-09,17:35:45,12.964757,80.196107,2846,12
cas_pcw,2022-06-09,17:36:20,12.964822,80.196675,2846,9
cas_pcw,2022-06-09,17:38:32,12.96581,80.20342,2846,25
cas_hmw,2022-06-09,17:41:04,12.964269,80.212362,2846,30
cas_pcw,2022-06-09,17:43:36,12.973465,80.219829,2846,48
cas_hmw,2022-06-09,17:44:23,12.976067,80.221228,2846,14
cas_hmw,2022-06-09,17:44:23,12.976067,80.221228,2846,14
cas_hmw,2022-06-09,17:44:27,12.976067,80.221228,2846,14
cas_hmw,2022-06-09,17:45:05,12.977764,80.224031,2846,28
cas_hmw,2022-06-09,17:45:08,12.977764,80.224031,2846,28
cas_hmw,2022-06-09,17:49:07,12.975894,80.221332,2846,14
cas_hmw,2022-06-09,17:50:16,12.972033,80.219506,2846,3
cas_hmw,2022-06-09,17:50:42,12.970617,80.218882,2846,37
cas_hmw,2022-06-09,17:50:51,12.970617,80.218882,2846,37
cas_hmw,2022-06-09,17:52:05,12.964014,80.216318,2846,0
cas_hmw,2022-06-09,17:52:06,12.964014,80.216318,2846,0
cas_hmw,2022-06-09,17:52:26,12.963989,80.21631,2846,0
cas_hmw,2022-06-09,17:52:38,12.963576,80.216133,2846,18
cas_hmw,2022-06-09,17:53:12,12.961114,80.215056,2846,42
cas_pcw,2022-06-09,18:01:36,12.948541,80.208616,2846,32
cas_hmw,2022-06-09,18:03:23,12.948449,80.199359,2846,4
cas_hmw,2022-06-09,18:03:25,12.948449,80.199359,2846,4
cas_hmw,2022-06-09,18:03:31,12.948449,80.199359,2846,4
cas_hmw,2022-06-09,18:10:28,12.948428,80.194592,2846,0
cas_hmw,2022-06-09,18:10:37,12.94846,80.194146,2846,23
cas_hmw,2022-06-09,18:12:42,12.949615,80.181276,2846,19
cas_hmw,2022-06-09,18:36:09,12.953481,80.163566,2846,13
cas_hmw,2022-06-09,18:38:53,12.955412,80.15431,2846,48
cas_hmw,2022-06-09,18:38:54,12.955412,80.15431,2846,48
cas_hmw,2022-06-09,18:39:03,12.955412,80.15431,2846,48
cas_hmw,2022-06-09,18:40:33,12.960216,80.145793,2846,8
cas_hmw,2022-06-09,18:40:52,12.960215,80.14558,2846,0
cas_hmw,2022-06-09,18:44:22,12.95064,80.139761,2846,0
cas_fcw,2022-06-09,18:45:29,12.948033,80.137677,2846,49
cas_hmw,2022-06-09,18:47:15,12.941265,80.131901,2846,44
cas_hmw,2022-06-09,18:47:59,12.938434,80.1292,2846,54
cas_hmw,2022-06-09,18:53:38,12.926233,80.117503,2846,12
cas_hmw,2022-06-09,18:54:19,12.923485,80.11471,2846,38
cas_hmw,2022-06-09,18:55:51,12.917259,80.107689,2846,21
cas_hmw,2022-06-09,18:55:56,12.917259,80.107689,2846,21
cas_hmw,2022-06-09,18:55:58,12.917259,80.107689,2846,21
cas_hmw,2022-06-09,18:56:32,12.915844,80.105127,2846,31
cas_hmw,2022-06-09,18:57:17,12.91435,80.102554,2846,32
cas_hmw,2022-06-09,18:57:40,12.912291,80.101524,2846,27
cas_hmw,2022-06-09,18:57:51,12.912291,80.101524,2846,27
cas_hmw,2022-06-09,19:00:40,12.905097,80.095539,2846,17
cas_hmw,2022-06-09,19:02:22,12.898154,80.090134,2846,45
cas_ldw,2022-06-09,19:03:18,12.893814,80.086926,2846,40
cas_pcw,2022-06-10,06:42:31,12.877912,80.08357,2846,36
cas_hmw,2022-06-10,06:43:33,12.883629,80.081528,2846,47
cas_ldw,2022-06-10,06:44:11,12.883629,80.081528,2846,47
cas_ldw,2022-06-10,06:44:55,12.892868,80.086003,2846,57
cas_ldw,2022-06-10,06:45:52,12.901075,80.092166,2846,58
cas_ldw,2022-06-10,06:46:05,12.901075,80.092166,2846,58
cas_hmw,2022-06-10,06:46:38,12.907784,80.097186,2846,48
cas_hmw,2022-06-10,06:47:47,12.910024,80.100069,2846,47
cas_ldw,2022-06-10,06:48:22,12.910024,80.100069,2846,47
cas_ldw,2022-06-10,06:49:21,12.919517,80.110374,2846,58
cas_ldw,2022-06-10,06:50:22,12.922509,80.113527,2846,50
cas_hmw,2022-06-10,06:53:43,12.927526,80.118621,2846,22
cas_hmw,2022-06-10,06:54:28,12.927526,80.118621,2846,22
cas_hmw,2022-06-10,06:55:04,12.932821,80.123828,2846,41
cas_ldw,2022-06-10,06:56:05,12.936208,80.127017,2846,25
cas_hmw,2022-06-10,06:56:14,12.936697,80.127512,2846,38
cas_ldw,2022-06-10,06:56:29,12.937559,80.128254,2846,51
cas_hmw,2022-06-10,06:57:04,12.928824,80.119912,2846,39
cas_ldw,2022-06-10,06:58:02,12.938607,80.129147,2846,55
cas_hmw,2022-06-10,06:58:16,12.938607,80.129147,2846,55
cas_hmw,2022-06-10,06:58:16,12.93407,80.125108,2846,37
cas_hmw,2022-06-10,06:58:18,12.93407,80.125108,2846,37
cas_hmw,2022-06-10,06:58:34,12.93407,80.125108,2846,37
cas_hmw,2022-06-10,06:59:50,12.936208,80.127017,2846,25
cas_hmw,2022-06-10,06:59:51,12.942896,80.133398,2846,30
cas_hmw,2022-06-10,07:01:09,12.947607,80.137245,2846,44
cas_ldw,2022-06-10,07:02:42,12.955558,80.142726,2846,28
cas_ldw,2022-06-10,07:03:27,12.955786,80.142851,2846,0
cas_ldw,2022-06-10,07:03:49,12.951907,80.140556,2846,36
cas_ldw,2022-06-10,07:03:51,12.951907,80.140556,2846,36
cas_ldw,2022-06-10,07:06:49,12.955094,80.156162,2846,58
cas_ldw,2022-06-10,07:07:04,12.954812,80.157622,2846,58
cas_ldw,2022-06-10,07:07:20,12.954538,80.158952,2846,43
cas_ldw,2022-06-10,07:08:37,12.955094,80.156162,2846,58
cas_hmw,2022-06-10,07:16:18,12.948771,80.204225,2846,59
cas_hmw,2022-06-10,07:37:39,12.979733,80.227179,2846,0
cas_hmw,2022-06-10,07:38:06,12.979733,80.227179,2846,0
cas_ldw,2022-06-10,07:39:05,12.979733,80.227179,2846,0
cas_hmw,2022-06-10,07:54:15,12.980417,80.228272,2846,0
cas_pcw,2022-06-10,07:54:17,12.980417,80.228272,2846,0
cas_hmw,2022-06-10,08:08:15,12.964806,80.19661,2846,25
cas_hmw,2022-06-10,08:09:24,12.9651,80.19322,2846,28
cas_hmw,2022-06-10,08:09:37,12.964791,80.196205,2846,10
cas_hmw,2022-06-10,08:10:22,12.965617,80.190315,2846,19
cas_hmw,2022-06-10,08:11:54,12.965755,80.189619,2846,29
cas_hmw,2022-06-10,08:13:40,12.961037,80.187247,2846,23
cas_hmw,2022-06-10,08:20:38,12.951959,80.186257,2846,33
cas_hmw,2022-06-10,08:24:11,12.945427,80.183226,2846,0
cas_hmw,2022-06-10,08:24:19,12.945427,80.183226,2846,0
cas_hmw,2022-06-10,08:24:28,12.945427,80.183226,2846,0
cas_hmw,2022-06-10,08:24:31,12.945427,80.183226,2846,0
cas_hmw,2022-06-10,08:24:32,12.945427,80.183226,2846,0
cas_ldw,2022-06-10,08:25:46,12.945427,80.183226,2846,0
cas_hmw,2022-06-10,08:26:03,12.945335,80.183213,2846,4
cas_hmw,2022-06-10,08:30:08,12.936788,80.1823,2846,19
cas_ldw,2022-06-10,08:30:12,12.939234,80.182558,2846,7
cas_hmw,2022-06-10,08:34:55,12.926964,80.182429,2846,18
cas_hmw,2022-06-10,08:34:58,12.926357,80.182538,2846,30
cas_hmw,2022-06-10,08:35:29,12.924298,80.182864,2846,20
cas_ldw,2022-06-10,08:37:18,12.920877,80.183887,2846,17
cas_hmw,2022-06-10,08:37:24,12.920877,80.183887,2846,17
cas_ldw,2022-06-10,08:37:35,12.92037,80.184612,2846,12
cas_ldw,2022-06-10,08:37:54,12.920234,80.184143,2846,22
cas_ldw,2022-06-10,08:38:08,12.920536,80.184741,2846,8
cas_hmw,2022-06-10,08:38:43,12.918263,80.1773,2846,38
cas_pcw,2022-06-10,15:13:18,12.875801,80.083757,2846,9
cas_hmw,2022-06-10,16:38:58,12.886721,80.083084,2846,47
cas_hmw,2022-06-10,16:39:07,12.887834,80.08351,2846,50
cas_hmw,2022-06-10,16:39:26,12.889868,80.084404,2846,47
cas_ldw,2022-06-10,16:39:39,12.890991,80.0849,2846,49
cas_hmw,2022-06-10,16:40:59,12.900317,80.091595,2846,52
cas_hmw,2022-06-10,16:42:10,12.904704,80.09501,2846,27
cas_hmw,2022-06-10,16:45:50,12.914655,80.101832,2846,49
cas_ldw,2022-06-10,16:46:07,12.915503,80.102763,2846,49
cas_hmw,2022-06-10,16:46:19,12.916023,80.105311,2846,55
cas_hmw,2022-06-10,16:47:26,12.918096,80.108638,2846,47
cas_hmw,2022-06-10,16:47:53,12.919775,80.110696,2846,50
cas_hmw,2022-06-10,16:47:56,12.920684,80.111601,2846,47
cas_hmw,2022-06-10,16:48:15,12.922237,80.113148,2846,45
cas_hmw,2022-06-10,16:48:28,12.923054,80.113957,2846,45
cas_hmw,2022-06-10,16:49:57,12.92369,80.117355,2846,40
cas_hmw,2022-06-10,16:53:07,12.923031,80.125423,2846,3
cas_hmw,2022-06-10,16:53:08,12.922997,80.126221,2846,30
cas_hmw,2022-06-10,16:53:08,12.922997,80.126221,2846,30
cas_hmw,2022-06-10,16:53:10,12.922997,80.126221,2846,30
cas_pcw,2022-06-10,16:54:42,12.922851,80.129839,2846,17
cas_pcw,2022-06-10,16:54:59,12.92277,80.131968,2846,35
cas_hmw,2022-06-10,16:57:38,12.922396,80.139489,2846,30
cas_hmw,2022-06-10,16:57:38,12.922396,80.139489,2846,30
cas_hmw,2022-06-10,16:57:39,12.922396,80.139489,2846,30
cas_hmw,2022-06-10,16:59:29,12.922547,80.143201,2846,16
cas_hmw,2022-06-10,17:01:59,12.92275,80.151348,2846,0
cas_hmw,2022-06-10,17:03:00,12.923394,80.15445,2846,4
cas_hmw,2022-06-10,17:03:04,12.923481,80.154868,2846,22
cas_hmw,2022-06-10,17:03:07,12.923481,80.154868,2846,22
cas_hmw,2022-06-10,17:03:34,12.923573,80.15795,2846,41
cas_hmw,2022-06-10,17:04:05,12.923119,80.160891,2846,38
cas_hmw,2022-06-10,17:04:15,12.923119,80.160891,2846,38
cas_hmw,2022-06-10,17:04:41,12.921957,80.16447,2846,46
cas_hmw,2022-06-10,17:06:03,12.919711,80.171508,2846,35
cas_pcw,2022-06-10,17:12:01,12.929199,80.181847,2846,9
cas_pcw,2022-06-10,17:13:07,12.932042,80.181606,2846,17
cas_pcw,2022-06-10,17:14:38,12.937055,80.182158,2846,14
cas_pcw,2022-06-10,17:15:27,12.939409,80.1824,2846,7
cas_pcw,2022-06-10,17:22:40,12.956348,80.186845,2846,13
cas_pcw,2022-06-10,17:25:11,12.962495,80.187451,2846,18
cas_hmw,2022-06-10,17:32:48,12.965801,80.20178,2846,20
cas_hmw,2022-06-10,17:34:53,12.965344,80.206643,2846,30
cas_pcw,2022-06-10,17:35:32,12.964996,80.20895,2846,30
cas_hmw,2022-06-10,17:38:27,12.968472,80.217913,2846,56
cas_hmw,2022-06-10,17:38:31,12.968472,80.217913,2846,56
cas_hmw,2022-06-10,17:39:29,12.97553,80.220644,2846,33
cas_hmw,2022-06-10,17:39:42,12.97553,80.220644,2846,33
cas_hmw,2022-06-10,17:39:42,12.97553,80.220644,2846,33
cas_ldw,2022-06-10,17:42:46,12.980396,80.228372,2846,0
cas_hmw,2022-06-10,17:43:35,12.978853,80.225995,2846,49
cas_hmw,2022-06-10,17:43:38,12.978853,80.225995,2846,49
cas_fcw,2022-06-10,17:44:07,12.977311,80.223507,2846,44
cas_hmw,2022-06-10,17:46:45,12.96334,80.215956,2846,32
cas_hmw,2022-06-10,17:46:52,12.96334,80.215956,2846,32
cas_hmw,2022-06-10,17:46:56,12.96334,80.215956,2846,32
cas_hmw,2022-06-10,17:51:12,12.948992,80.21037,2846,11
cas_hmw,2022-06-10,17:51:23,12.948355,80.210042,2846,13
cas_hmw,2022-06-10,17:52:29,12.948663,80.206094,2846,25
cas_hmw,2022-06-10,17:54:32,12.94849,80.199422,2846,0
cas_hmw,2022-06-10,17:54:48,12.94849,80.199137,2846,12
cas_hmw,2022-06-10,18:01:48,12.948466,80.194753,2846,0
cas_hmw,2022-06-10,18:02:06,12.948491,80.194227,2846,21
cas_hmw,2022-06-10,18:02:26,12.948617,80.190898,2846,45
cas_hmw,2022-06-10,18:02:53,12.948747,80.189294,2846,32
cas_hmw,2022-06-10,18:03:38,12.9491,80.184123,2846,46
cas_hmw,2022-06-10,18:50:56,12.954355,80.159344,2846,17
cas_hmw,2022-06-10,18:51:38,12.954839,80.157006,2846,47
cas_hmw,2022-06-10,18:51:48,12.955211,80.155162,2846,44
cas_hmw,2022-06-10,18:52:57,12.95894,80.149999,2846,18
cas_hmw,2022-06-10,18:54:58,12.956466,80.143428,2846,0
cas_hmw,2022-06-10,18:55:09,12.956346,80.143348,2846,8
cas_hmw,2022-06-10,18:56:35,12.950098,80.139372,2846,42
cas_hmw,2022-06-10,18:56:46,12.950098,80.139372,2846,42
cas_hmw,2022-06-10,18:59:22,12.942482,80.133217,2846,19
cas_hmw,2022-06-10,19:00:02,12.940581,80.131223,2846,40
cas_hmw,2022-06-10,19:01:24,12.935598,80.126802,2846,26
cas_hmw,2022-06-10,19:02:18,12.932044,80.123308,2846,0
cas_ldw,2022-06-10,19:06:05,12.922139,80.113357,2846,44
cas_hmw,2022-06-10,19:06:07,12.922139,80.113357,2846,44
cas_hmw,2022-06-10,19:13:43,12.905378,80.095783,2846,0
cas_hmw,2022-06-10,19:18:42,12.89204,80.085615,2846,25
cas_hmw,2022-06-10,19:19:14,12.889666,80.084505,2846,40
cas_hmw,2022-06-11,06:35:53,12.884886,80.082052,2846,35
cas_ldw,2022-06-11,06:36:33,12.88785,80.083545,2846,60
cas_ldw,2022-06-11,06:36:57,12.891845,80.085288,2846,57
cas_ldw,2022-06-11,06:37:51,12.897197,80.089233,2846,48
cas_ldw,2022-06-11,06:37:59,12.898242,80.090001,2846,57
cas_ldw,2022-06-11,06:38:31,12.901765,80.092668,2846,58
cas_ldw,2022-06-11,06:38:48,12.902948,80.093536,2846,58
cas_ldw,2022-06-11,06:39:01,12.904087,80.094389,2846,55
cas_hmw,2022-06-11,06:39:29,12.907442,80.096927,2846,49
cas_hmw,2022-06-11,06:39:39,12.909126,80.098468,2846,34
cas_hmw,2022-06-11,06:40:13,12.911741,80.101325,2846,37
cas_ldw,2022-06-11,06:42:15,12.918233,80.108716,2846,55
cas_hmw,2022-06-11,06:42:21,12.918233,80.108716,2846,55
cas_ldw,2022-06-11,06:42:43,12.919858,80.110814,2846,51
cas_hmw,2022-06-11,06:45:37,12.927938,80.119048,2846,30
cas_hmw,2022-06-11,06:45:48,12.928504,80.119614,2846,28
cas_hmw,2022-06-11,06:47:13,12.932588,80.123686,2846,38
cas_hmw,2022-06-11,06:47:24,12.933322,80.1244,2846,41
cas_hmw,2022-06-11,06:47:32,12.933322,80.1244,2846,41
cas_hmw,2022-06-11,06:47:34,12.934116,80.125186,2846,45
cas_hmw,2022-06-11,06:48:05,12.935724,80.126647,2846,44
cas_ldw,2022-06-11,06:48:18,12.936541,80.127388,2846,45
cas_ldw,2022-06-11,06:49:21,12.940598,80.131085,2846,57
cas_ldw,2022-06-11,06:50:00,12.947611,80.137257,2846,56
cas_ldw,2022-06-11,06:50:06,12.948801,80.138085,2846,56
cas_hmw,2022-06-11,06:50:53,12.951133,80.139944,2846,41
cas_ldw,2022-06-11,06:51:23,12.954473,80.142192,2846,57
cas_ldw,2022-06-11,06:55:44,12.95538,80.15482,2846,57
cas_ldw,2022-06-11,06:56:31,12.954761,80.15773,2846,58
cas_ldw,2022-06-11,06:57:57,12.953107,80.165714,2846,38
cas_ldw,2022-06-11,06:58:04,12.952795,80.167256,2846,6
cas_hmw,2022-06-11,06:58:37,12.952747,80.167387,2846,14
cas_ldw,2022-06-11,06:58:38,12.952576,80.167943,2846,31
cas_ldw,2022-06-11,06:58:54,12.95213,80.170094,2846,53
cas_ldw,2022-06-11,06:59:14,12.949875,80.180841,2846,51
cas_ldw,2022-06-11,06:59:54,12.949116,80.187162,2846,54
cas_ldw,2022-06-11,06:59:59,12.949116,80.187162,2846,54
cas_hmw,2022-06-11,07:01:20,12.948586,80.198817,2846,12
cas_fcw,2022-06-11,07:01:28,12.94862,80.199537,2846,31
cas_hmw,2022-06-11,07:01:53,12.948652,80.201402,2846,30
cas_hmw,2022-06-11,07:02:03,12.948686,80.202248,2846,30
cas_hmw,2022-06-11,07:02:41,12.948801,80.205566,2846,52
cas_hmw,2022-06-11,07:02:45,12.948801,80.205566,2846,52
cas_hmw,2022-06-11,07:02:54,12.948774,80.20682,2846,52
cas_hmw,2022-06-11,07:04:14,12.951557,80.211087,2846,36
cas_ldw,2022-06-11,07:04:44,12.956728,80.213149,2846,51
cas_hmw,2022-06-11,07:07:02,12.969293,80.218248,2846,55
cas_pcw,2022-06-11,07:28:38,12.979611,80.227026,2846,0
cas_hmw,2022-06-11,07:37:03,12.975191,80.22072,2846,36
cas_hmw,2022-06-11,07:37:04,12.975191,80.22072,2846,36
cas_ldw,2022-06-11,07:37:41,12.971166,80.219105,2846,51
cas_ldw,2022-06-11,07:38:07,12.967604,80.21769,2846,52
cas_pcw,2022-06-11,07:44:25,12.964772,80.197242,2846,17
cas_pcw,2022-06-11,07:45:09,12.964775,80.196337,2846,0
cas_pcw,2022-06-11,07:49:02,12.964292,80.187992,2846,26
cas_pcw,2022-06-11,08:00:58,12.93915,80.18253,2846,11
cas_hmw,2022-06-11,08:07:25,12.919424,80.180587,2846,33
cas_ldw,2022-06-11,08:08:13,12.918373,80.176684,2846,47
cas_ldw,2022-06-11,08:08:51,12.919369,80.172647,2846,54
cas_hmw,2022-06-11,08:13:01,12.922636,80.150442,2846,36
cas_hmw,2022-06-11,08:13:03,12.922636,80.150442,2846,36
cas_hmw,2022-06-11,08:13:09,12.92261,80.14959,2846,29
cas_hmw,2022-06-11,08:13:10,12.92261,80.14959,2846,29
cas_hmw,2022-06-11,08:13:11,12.92261,80.14959,2846,29
cas_hmw,2022-06-11,08:13:18,12.922557,80.148817,2846,29
cas_hmw,2022-06-11,08:13:19,12.922557,80.148817,2846,29
cas_hmw,2022-06-11,08:16:29,12.922368,80.139982,2846,30
cas_hmw,2022-06-11,08:16:32,12.922368,80.139982,2846,30
cas_hmw,2022-06-11,08:17:46,12.922523,80.13622,2846,31
cas_hmw,2022-06-11,08:19:36,12.922757,80.130786,2846,33
cas_hmw,2022-06-11,08:20:01,12.922837,80.129381,2846,29
cas_hmw,2022-06-11,08:22:00,12.923371,80.119097,2846,51
cas_ldw,2022-06-11,08:23:45,12.921203,80.112466,2846,44
cas_hmw,2022-06-11,08:24:05,12.919919,80.111008,2846,54
cas_hmw,2022-06-11,08:25:25,12.917088,80.107312,2846,12
cas_hmw,2022-06-11,08:25:38,12.917088,80.107312,2846,12
cas_hmw,2022-06-11,08:28:14,12.910561,80.101047,2846,51
cas_hmw,2022-06-11,08:29:39,12.908302,80.097912,2846,46
cas_ldw,2022-06-11,08:30:12,12.907141,80.09697,2846,28
cas_ldw,2022-06-11,08:30:17,12.906394,80.096404,2846,27
cas_ldw,2022-06-11,08:30:26,12.906394,80.096404,2846,27
cas_hmw,2022-06-11,08:31:24,12.904997,80.095367,2846,15
cas_pcw,2022-06-11,15:34:00,12.875328,80.0847,2846,0
cas_pcw,2022-06-11,16:32:49,12.877136,80.084572,2846,7
cas_hmw,2022-06-11,16:40:10,12.883973,80.081702,2846,41
cas_hmw,2022-06-11,16:40:24,12.885661,80.082665,2846,37
cas_hmw,2022-06-11,16:40:44,12.888175,80.083733,2846,58
cas_hmw,2022-06-11,16:42:43,12.900409,80.091685,2846,57
cas_hmw,2022-06-11,16:43:38,12.904642,80.094784,2846,36
cas_ldw,2022-06-11,16:47:42,12.913034,80.101429,2846,39
cas_ldw,2022-06-11,16:48:31,12.919773,80.100962,2846,57
cas_hmw,2022-06-11,16:48:55,12.924385,80.10036,2846,57
cas_ldw,2022-06-11,16:49:03,12.924385,80.10036,2846,57
cas_ldw,2022-06-11,16:50:13,12.935387,80.099211,2846,58
cas_ldw,2022-06-11,16:51:53,12.946199,80.106658,2846,57
cas_ldw,2022-06-11,16:52:02,12.946199,80.106658,2846,57
cas_ldw,2022-06-11,16:52:49,12.951255,80.113863,2846,57
cas_ldw,2022-06-11,16:53:03,12.951255,80.113863,2846,57
cas_ldw,2022-06-11,16:53:56,12.957394,80.119144,2846,57
cas_ldw,2022-06-11,16:55:55,12.975378,80.11936,2846,58
cas_hmw,2022-06-11,16:56:25,12.977628,80.119978,2846,57
cas_ldw,2022-06-11,16:59:42,13.004894,80.127235,2846,58
cas_ldw,2022-06-11,16:59:56,13.007224,80.127274,2846,58
cas_ldw,2022-06-11,17:00:42,13.013715,80.128362,2846,57
cas_ldw,2022-06-11,17:02:47,13.025262,80.142185,2846,58
cas_ldw,2022-06-11,17:03:35,13.029647,80.147188,2846,57
cas_hmw,2022-06-11,17:10:27,13.057666,80.160016,2846,57
cas_hmw,2022-06-11,17:11:19,13.064315,80.160985,2846,52
cas_ldw,2022-06-11,17:11:53,13.068518,80.160944,2846,52
cas_hmw,2022-06-11,17:12:11,13.068518,80.160944,2846,52
cas_hmw,2022-06-11,17:18:03,13.091147,80.161413,2846,0
cas_hmw,2022-06-11,17:18:53,13.089824,80.161438,2846,33
cas_hmw,2022-06-11,17:23:54,13.088627,80.171314,2846,31
cas_hmw,2022-06-11,17:26:30,13.08828,80.17963,2846,14
cas_hmw,2022-06-11,17:29:41,13.087884,80.188836,2846,0
cas_hmw,2022-06-11,17:36:21,13.085338,80.200331,2846,11
cas_hmw,2022-06-11,17:36:21,13.085338,80.200331,2846,11
cas_hmw,2022-06-11,17:36:22,13.085296,80.201246,2846,30
cas_hmw,2022-06-11,17:42:29,13.084898,80.212822,2846,0
cas_hmw,2022-06-11,17:59:52,13.084979,80.218049,2846,0
cas_hmw,2022-06-11,18:04:54,13.082205,80.215621,2846,3
cas_hmw,2022-06-11,18:08:28,13.082407,80.2098,2846,0
cas_hmw,2022-06-11,18:13:23,13.079859,80.198798,2846,9
cas_hmw,2022-06-11,18:14:29,13.076581,80.199172,2846,37
cas_hmw,2022-06-11,18:14:30,13.076581,80.199172,2846,37
cas_hmw,2022-06-11,18:14:56,13.075158,80.199658,2846,34
cas_hmw,2022-06-11,18:16:20,13.074554,80.194871,2846,9
cas_hmw,2022-06-11,18:16:22,13.074554,80.194871,2846,9
cas_hmw,2022-06-11,18:17:35,13.073995,80.191015,2846,28
cas_hmw,2022-06-11,18:18:06,13.072616,80.18905,2846,30
cas_hmw,2022-06-11,18:19:59,13.070285,80.182469,2846,19
cas_hmw,2022-06-11,18:22:59,13.066351,80.174496,2846,30
cas_hmw,2022-06-11,18:32:52,13.060428,80.16227,2846,30
cas_hmw,2022-06-11,18:33:03,13.059688,80.161189,2846,34
cas_ldw,2022-06-11,18:50:35,13.04352,80.149753,2846,0
cas_ldw,2022-06-11,18:51:31,13.038323,80.149363,2846,52
cas_hmw,2022-06-11,18:54:40,13.017929,80.133524,2846,43
cas_ldw,2022-06-11,18:54:49,13.017929,80.133524,2846,43
cas_ldw,2022-06-11,18:56:03,13.010357,80.127438,2846,57
cas_ldw,2022-06-11,18:58:07,12.993154,80.121828,2846,57
cas_ldw,2022-06-11,19:01:15,12.967932,80.118971,2846,59
cas_ldw,2022-06-11,19:01:20,12.965594,80.119086,2846,58
cas_ldw,2022-06-11,19:01:57,12.960934,80.119362,2846,59
cas_ldw,2022-06-11,19:02:13,12.958608,80.119338,2846,58
cas_ldw,2022-06-11,19:03:53,12.950107,80.110537,2846,58
cas_ldw,2022-06-11,19:05:00,12.942842,80.104836,2846,56
cas_ldw,2022-06-11,19:07:15,12.924619,80.100493,2846,58
cas_hmw,2022-06-11,19:15:33,12.904268,80.094872,2846,35
cas_hmw,2022-06-11,19:15:45,12.904268,80.094872,2846,35
cas_ldw,2022-06-11,19:16:43,12.897904,80.08997,2846,41
cas_ldw,2022-06-11,19:17:22,12.895872,80.088484,2846,40
cas_ldw,2022-06-13,06:01:51,12.878948,80.080572,2846,21
cas_ldw,2022-06-13,06:01:54,12.878948,80.080572,2846,21
cas_ldw,2022-06-13,06:02:11,12.87898,80.080283,2846,15
cas_ldw,2022-06-13,06:03:10,12.865408,80.074821,2846,56
cas_ldw,2022-06-13,06:03:26,12.86268,80.073787,2846,57
cas_ldw,2022-06-13,06:03:36,12.861365,80.073139,2846,58
cas_ldw,2022-06-13,06:05:08,12.850784,80.065391,2846,53
cas_ldw,2022-06-13,06:07:05,12.842708,80.058435,2846,56
cas_ldw,2022-06-13,06:09:31,12.827501,80.042471,2846,57
cas_ldw,2022-06-13,06:10:41,12.819312,80.036277,2846,58
cas_ldw,2022-06-13,06:11:49,12.810825,80.030482,2846,58
cas_ldw,2022-06-13,06:15:02,12.78788,80.015758,2846,57
cas_ldw,2022-06-13,06:15:18,12.785448,80.014292,2846,59
cas_hmw,2022-06-13,06:17:18,12.77013,80.007305,2846,40
cas_ldw,2022-06-13,06:17:55,12.766612,80.005592,2846,58
cas_ldw,2022-06-13,06:18:08,12.76391,80.00448,2846,58
cas_ldw,2022-06-13,06:18:12,12.76391,80.00448,2846,58
cas_ldw,2022-06-13,06:18:35,12.761204,80.003591,2846,51
cas_ldw,2022-06-13,06:19:09,12.756366,80.002122,2846,58
cas_ldw,2022-06-13,06:19:34,12.753846,80.000601,2846,57
cas_ldw,2022-06-13,06:25:02,12.723268,79.981721,2846,35
cas_ldw,2022-06-13,06:25:33,12.717844,79.980981,2846,57
