Alert,Date,Time,Lat,Long,Vehicle,Speed,Weekday
cas_hmw,2022-06-11,16:36:08,12.881364,80.080612,805,20,Saturday
cas_hmw,2022-06-11,16:36:41,12.883457,80.081422,805,28,Saturday
cas_hmw,2022-06-11,16:38:28,12.89587,80.088246,805,58,Saturday
cas_hmw,2022-06-11,16:38:46,12.898132,80.089925,805,47,Saturday
cas_hmw,2022-06-11,16:39:57,12.903736,80.09412,805,32,Saturday
cas_hmw,2022-06-11,16:40:10,12.883973,80.081702,2846,41,Saturday
cas_hmw,2022-06-11,16:40:12,12.904534,80.094704,805,46,Saturday
cas_hmw,2022-06-11,16:40:24,12.885661,80.082665,2846,37,Saturday
cas_hmw,2022-06-11,16:40:44,12.888175,80.083733,2846,58,Saturday
cas_hmw,2022-06-11,16:42:43,12.900409,80.091685,2846,57,Saturday
cas_hmw,2022-06-11,16:43:38,12.904642,80.094784,2846,36,Saturday
cas_hmw,2022-06-11,16:43:46,12.911802,80.101354,805,31,Saturday
cas_hmw,2022-06-11,16:44:54,12.91657,80.106304,805,54,Saturday
cas_hmw,2022-06-11,16:44:54,12.91657,80.106304,805,54,Saturday
cas_hmw,2022-06-11,16:45:06,12.916998,80.107068,805,28,Saturday
cas_hmw,2022-06-11,16:45:27,12.918674,80.109318,805,41,Saturday
cas_hmw,2022-06-11,16:45:34,12.918674,80.109318,805,41,Saturday
cas_hmw,2022-06-11,16:46:43,12.923549,80.114649,805,35,Saturday
cas_hmw,2022-06-11,16:48:55,12.924385,80.10036,2846,57,Saturday
cas_hmw,2022-06-11,16:50:14,12.929941,80.120903,805,0,Saturday
cas_hmw,2022-06-11,16:50:21,12.930198,80.121219,805,24,Saturday
cas_hmw,2022-06-11,16:51:09,12.931688,80.122632,805,19,Saturday
cas_hmw,2022-06-11,16:52:15,12.935753,80.126547,805,20,Saturday
cas_hmw,2022-06-11,16:52:40,12.937342,80.128072,805,52,Saturday
cas_hmw,2022-06-11,16:55:33,12.950264,80.139242,805,0,Saturday
cas_hmw,2022-06-11,16:56:25,12.977628,80.119978,2846,57,Saturday
cas_hmw,2022-06-11,16:57:05,12.95593,80.142913,805,37,Saturday
cas_hmw,2022-06-11,16:58:56,12.965002,80.147854,805,19,Saturday
cas_hmw,2022-06-11,16:59:19,12.966127,80.148479,805,39,Saturday
cas_hmw,2022-06-11,16:59:59,12.971032,80.1508,805,53,Saturday
cas_hmw,2022-06-11,17:00:17,12.971032,80.1508,805,53,Saturday
cas_hmw,2022-06-11,17:00:38,12.974101,80.154248,805,60,Saturday
cas_hmw,2022-06-11,17:01:19,12.977629,80.159452,805,53,Saturday
cas_hmw,2022-06-11,17:01:25,12.977629,80.159452,805,53,Saturday
cas_hmw,2022-06-11,17:03:38,12.985647,80.173439,805,4,Saturday
cas_hmw,2022-06-11,17:03:38,12.985647,80.173439,805,4,Saturday
cas_hmw,2022-06-11,17:09:11,12.995735,80.188692,805,56,Saturday
cas_hmw,2022-06-11,17:09:25,12.997191,80.190558,805,56,Saturday
cas_hmw,2022-06-11,17:09:43,12.998345,80.191994,805,0,Saturday
cas_hmw,2022-06-11,17:10:15,12.999719,80.193728,805,35,Saturday
cas_hmw,2022-06-11,17:10:20,12.999719,80.193728,805,35,Saturday
cas_hmw,2022-06-11,17:10:27,13.057666,80.160016,2846,57,Saturday
cas_hmw,2022-06-11,17:10:45,13.001589,80.196029,805,28,Saturday
cas_hmw,2022-06-11,17:10:57,13.002059,80.197677,805,43,Saturday
cas_hmw,2022-06-11,17:11:09,13.002059,80.197677,805,43,Saturday
cas_hmw,2022-06-11,17:11:19,13.064315,80.160985,2846,52,Saturday
cas_hmw,2022-06-11,17:11:23,13.001814,80.199541,805,44,Saturday
cas_hmw,2022-06-11,17:12:11,13.068518,80.160944,2846,52,Saturday
cas_hmw,2022-06-11,17:12:44,13.008208,80.203652,805,27,Saturday
cas_hmw,2022-06-11,17:13:20,13.007644,80.204757,805,61,Saturday
cas_hmw,2022-06-11,17:13:22,13.007798,80.206822,805,42,Saturday
cas_hmw,2022-06-11,17:13:37,13.007798,80.206822,805,42,Saturday
cas_hmw,2022-06-11,17:13:37,13.007798,80.206822,805,42,Saturday
cas_hmw,2022-06-11,17:14:36,13.009432,80.212898,805,28,Saturday
cas_hmw,2022-06-11,17:16:16,13.012226,80.220667,805,0,Saturday
cas_hmw,2022-06-11,17:18:02,13.051527,80.089552,5339,41,Saturday
cas_hmw,2022-06-11,17:18:03,13.091147,80.161413,2846,0,Saturday
cas_hmw,2022-06-11,17:18:09,13.015412,80.225403,805,19,Saturday
cas_hmw,2022-06-11,17:18:09,13.015412,80.225403,805,19,Saturday
cas_hmw,2022-06-11,17:18:12,13.015412,80.225403,805,19,Saturday
cas_hmw,2022-06-11,17:18:19,13.015331,80.225674,805,0,Saturday
cas_hmw,2022-06-11,17:18:25,13.049534,80.088396,5339,47,Saturday
cas_hmw,2022-06-11,17:18:53,13.089824,80.161438,2846,33,Saturday
cas_hmw,2022-06-11,17:23:54,13.088627,80.171314,2846,31,Saturday
cas_hmw,2022-06-11,17:24:49,13.019227,80.094536,5339,40,Saturday
cas_hmw,2022-06-11,17:24:57,13.017601,80.095025,5339,41,Saturday
cas_hmw,2022-06-11,17:24:59,13.017601,80.095025,5339,41,Saturday
cas_hmw,2022-06-11,17:25:02,13.017601,80.095025,5339,41,Saturday
cas_hmw,2022-06-11,17:25:53,13.007329,80.237957,805,12,Saturday
cas_hmw,2022-06-11,17:26:17,13.007223,80.238333,805,6,Saturday
cas_hmw,2022-06-11,17:26:25,13.007223,80.238333,805,6,Saturday
cas_hmw,2022-06-11,17:26:25,13.007223,80.238333,805,6,Saturday
cas_hmw,2022-06-11,17:26:30,13.08828,80.17963,2846,14,Saturday
cas_hmw,2022-06-11,17:29:15,13.006773,80.247857,805,0,Saturday
cas_hmw,2022-06-11,17:29:17,13.006773,80.247857,805,0,Saturday
cas_hmw,2022-06-11,17:29:41,13.087884,80.188836,2846,0,Saturday
cas_hmw,2022-06-11,17:29:43,13.006817,80.249262,805,52,Saturday
cas_hmw,2022-06-11,17:29:45,13.006817,80.249262,805,52,Saturday
cas_hmw,2022-06-11,17:32:46,13.00846,80.258887,805,7,Saturday
cas_hmw,2022-06-11,17:33:10,13.009218,80.259031,805,26,Saturday
cas_hmw,2022-06-11,17:33:18,13.009218,80.259031,805,26,Saturday
cas_hmw,2022-06-11,17:33:37,13.010886,80.25908,805,53,Saturday
cas_hmw,2022-06-11,17:36:21,13.085338,80.200331,2846,11,Saturday
cas_hmw,2022-06-11,17:36:21,13.085338,80.200331,2846,11,Saturday
cas_hmw,2022-06-11,17:36:22,13.085296,80.201246,2846,30,Saturday
cas_hmw,2022-06-11,17:37:31,13.020025,80.262408,805,14,Saturday
cas_hmw,2022-06-11,17:39:10,12.911641,80.074163,5339,58,Saturday
cas_hmw,2022-06-11,17:42:29,13.084898,80.212822,2846,0,Saturday
cas_hmw,2022-06-11,17:43:01,12.885789,80.080547,5339,52,Saturday
cas_hmw,2022-06-11,17:56:10,13.054211,80.26399,805,20,Saturday
cas_hmw,2022-06-11,17:59:52,13.084979,80.218049,2846,0,Saturday
cas_hmw,2022-06-11,18:04:54,13.082205,80.215621,2846,3,Saturday
cas_hmw,2022-06-11,18:08:28,13.082407,80.2098,2846,0,Saturday
cas_hmw,2022-06-11,18:13:23,13.079859,80.198798,2846,9,Saturday
cas_hmw,2022-06-11,18:13:38,13.067463,80.250284,805,25,Saturday
cas_hmw,2022-06-11,18:13:40,13.067613,80.24942,805,16,Saturday
cas_hmw,2022-06-11,18:13:46,13.067613,80.24942,805,16,Saturday
cas_hmw,2022-06-11,18:14:29,13.076581,80.199172,2846,37,Saturday
cas_hmw,2022-06-11,18:14:30,13.076581,80.199172,2846,37,Saturday
cas_hmw,2022-06-11,18:14:56,13.075158,80.199658,2846,34,Saturday
cas_hmw,2022-06-11,18:16:20,13.074554,80.194871,2846,9,Saturday
cas_hmw,2022-06-11,18:16:22,13.074554,80.194871,2846,9,Saturday
cas_hmw,2022-06-11,18:17:35,13.073995,80.191015,2846,28,Saturday
cas_hmw,2022-06-11,18:18:06,13.072616,80.18905,2846,30,Saturday
cas_hmw,2022-06-11,18:19:59,13.070285,80.182469,2846,19,Saturday
cas_hmw,2022-06-11,18:22:59,13.066351,80.174496,2846,30,Saturday
cas_hmw,2022-06-11,18:32:52,13.060428,80.16227,2846,30,Saturday
cas_hmw,2022-06-11,18:33:03,13.059688,80.161189,2846,34,Saturday
cas_hmw,2022-06-11,18:54:40,13.017929,80.133524,2846,43,Saturday
cas_hmw,2022-06-11,19:15:33,12.904268,80.094872,2846,35,Saturday
cas_hmw,2022-06-11,19:15:45,12.904268,80.094872,2846,35,Saturday
cas_hmw,2022-06-13,06:17:18,12.77013,80.007305,2846,40,Monday
cas_hmw,2022-06-13,06:26:25,12.717844,79.980981,2846,57,Monday
cas_hmw,2022-06-13,06:27:47,12.700216,79.968741,2846,47,Monday
cas_hmw,2022-06-13,06:27:59,12.699136,79.968189,2846,51,Monday
cas_hmw,2022-06-13,07:14:17,12.533906,79.901146,2846,43,Monday
cas_hmw,2022-06-13,07:16:14,12.543914,79.904911,2846,24,Monday
cas_hmw,2022-06-13,07:16:32,12.544792,79.905078,2846,42,Monday
cas_hmw,2022-06-13,07:23:20,12.602426,79.920148,2846,58,Monday
cas_hmw,2022-06-13,07:27:48,12.630242,79.93112,2846,0,Monday
cas_hmw,2022-06-13,07:28:52,12.634476,79.933021,2846,39,Monday
cas_hmw,2022-06-13,07:30:11,12.639381,79.935912,2846,39,Monday
cas_hmw,2022-06-13,07:30:46,12.642468,79.937736,2846,59,Monday
cas_hmw,2022-06-13,07:31:06,12.643734,79.938495,2846,57,Monday
cas_hmw,2022-06-13,07:34:27,12.65719,79.94808,2846,26,Monday
cas_hmw,2022-06-13,07:34:56,12.656549,79.950385,2846,34,Monday
cas_hmw,2022-06-13,07:39:03,13.02226,80.263476,805,45,Monday
cas_hmw,2022-06-13,07:39:06,13.02226,80.263476,805,45,Monday
cas_hmw,2022-06-13,07:39:07,13.02226,80.263476,805,45,Monday
cas_hmw,2022-06-13,07:39:07,13.02226,80.263476,805,45,Monday
cas_hmw,2022-06-13,07:45:37,13.006456,80.255572,805,36,Monday
cas_hmw,2022-06-13,07:45:45,13.006514,80.254449,805,41,Monday
cas_hmw,2022-06-13,07:51:04,13.007999,80.234401,805,34,Monday
cas_hmw,2022-06-13,07:51:12,13.007999,80.234401,805,34,Monday
cas_hmw,2022-06-13,07:52:54,13.011389,80.223193,805,18,Monday
cas_hmw,2022-06-13,07:56:16,13.007497,80.205848,805,49,Monday
cas_hmw,2022-06-13,07:56:37,13.007027,80.204589,805,52,Monday
cas_hmw,2022-06-13,07:57:03,13.005799,80.202652,805,24,Monday
cas_hmw,2022-06-13,07:57:53,13.001836,80.198397,805,35,Monday
cas_hmw,2022-06-13,07:58:00,13.001836,80.198397,805,35,Monday
cas_hmw,2022-06-13,07:58:11,13.001836,80.198397,805,35,Monday
cas_hmw,2022-06-13,07:58:49,13.000558,80.19497,805,41,Monday
cas_hmw,2022-06-13,07:58:50,13.000558,80.19497,805,41,Monday
cas_hmw,2022-06-13,07:59:25,13.000558,80.19497,805,41,Monday
cas_hmw,2022-06-14,08:00:32,12.762893,80.003933,2846,14,Tuesday
cas_hmw,2022-06-14,08:01:03,12.764102,80.004409,2846,33,Tuesday
cas_hmw,2022-06-14,08:01:56,12.768986,80.006625,2846,46,Tuesday
cas_hmw,2022-06-14,08:03:01,12.985049,80.172843,805,48,Tuesday
cas_hmw,2022-06-14,08:03:10,12.985049,80.172843,805,48,Tuesday
cas_hmw,2022-06-14,08:03:45,12.98342,80.170108,805,47,Tuesday
cas_hmw,2022-06-14,08:04:23,12.980936,80.165922,805,49,Tuesday
cas_hmw,2022-06-14,08:05:18,12.977146,80.158856,805,45,Tuesday
cas_hmw,2022-06-14,08:05:50,12.976508,80.157843,805,47,Tuesday
cas_hmw,2022-06-14,08:06:13,12.975831,80.156822,805,48,Tuesday
cas_hmw,2022-06-14,08:06:26,12.974242,80.154609,805,30,Tuesday
cas_hmw,2022-06-14,08:06:35,12.974242,80.154609,805,30,Tuesday
cas_hmw,2022-06-14,08:07:04,12.971402,80.151092,805,33,Tuesday
cas_hmw,2022-06-14,08:08:22,12.96638,80.14875,805,31,Tuesday
cas_hmw,2022-06-14,08:08:33,12.965367,80.148242,805,35,Tuesday
cas_hmw,2022-06-14,08:08:59,12.962581,80.146658,805,0,Tuesday
cas_hmw,2022-06-14,08:10:58,12.957018,80.143737,805,0,Tuesday
cas_hmw,2022-06-14,08:11:05,12.956924,80.143731,805,12,Tuesday
cas_hmw,2022-06-14,08:11:07,12.956443,80.143436,805,8,Tuesday
cas_hmw,2022-06-14,08:12:25,12.951267,80.140204,805,33,Tuesday
cas_hmw,2022-06-14,08:12:28,12.951267,80.140204,805,33,Tuesday
cas_hmw,2022-06-14,08:13:09,12.94711,80.13704,805,42,Tuesday
cas_hmw,2022-06-14,08:13:16,12.94711,80.13704,805,42,Tuesday
cas_hmw,2022-06-14,08:13:31,12.94711,80.13704,805,42,Tuesday
cas_hmw,2022-06-14,08:14:27,12.941671,80.132448,805,31,Tuesday
cas_hmw,2022-06-14,08:15:25,12.937519,80.128466,805,42,Tuesday
cas_hmw,2022-06-14,08:16:54,12.857227,80.069996,2846,57,Tuesday
cas_hmw,2022-06-14,08:18:44,12.869306,80.07618,2846,33,Tuesday
cas_hmw,2022-06-14,08:19:41,12.875663,80.07861,2846,53,Tuesday
cas_hmw,2022-06-14,08:20:11,12.918994,80.109811,805,58,Tuesday
cas_hmw,2022-06-14,08:21:17,12.91458,80.102806,805,57,Tuesday
cas_hmw,2022-06-14,08:21:47,12.911223,80.101362,805,40,Tuesday
cas_hmw,2022-06-14,08:23:14,12.908886,80.098599,805,12,Tuesday
cas_hmw,2022-06-14,08:23:40,12.908377,80.09803,805,26,Tuesday
cas_hmw,2022-06-14,08:25:22,12.901762,80.092841,805,37,Tuesday
cas_hmw,2022-06-14,08:25:46,12.90003,80.091539,805,57,Tuesday
cas_hmw,2022-06-14,12:48:09,12.885752,80.080601,5339,55,Tuesday
cas_hmw,2022-06-14,16:38:20,12.886925,80.083166,805,46,Tuesday
cas_hmw,2022-06-14,16:41:15,12.905518,80.095603,805,26,Tuesday
cas_hmw,2022-06-14,16:41:42,12.856108,80.069372,2846,56,Tuesday
cas_hmw,2022-06-14,16:41:52,12.855025,80.068596,2846,53,Tuesday
cas_hmw,2022-06-14,16:42:41,12.911822,80.101324,805,19,Tuesday
cas_hmw,2022-06-14,16:43:58,12.91704,80.106998,805,20,Tuesday
cas_hmw,2022-06-14,16:44:30,12.918678,80.109289,805,49,Tuesday
cas_hmw,2022-06-14,16:45:20,12.923028,80.114021,805,19,Tuesday
cas_hmw,2022-06-14,16:45:43,12.924825,80.115853,805,43,Tuesday
cas_hmw,2022-06-14,16:46:46,12.83995,80.055725,2846,39,Tuesday
cas_hmw,2022-06-14,16:46:59,12.927855,80.118914,805,35,Tuesday
cas_hmw,2022-06-14,16:47:40,12.931132,80.122207,805,32,Tuesday
cas_hmw,2022-06-14,16:47:51,12.932014,80.123102,805,33,Tuesday
cas_hmw,2022-06-14,16:47:51,12.932014,80.123102,805,33,Tuesday
cas_hmw,2022-06-14,16:47:58,12.932014,80.123102,805,33,Tuesday
cas_hmw,2022-06-14,16:48:01,12.932014,80.123102,805,33,Tuesday
cas_hmw,2022-06-14,16:48:15,12.83114,80.046414,2846,55,Tuesday
cas_hmw,2022-06-14,16:48:26,12.830258,80.045436,2846,48,Tuesday
cas_hmw,2022-06-14,16:48:34,12.933973,80.125027,805,36,Tuesday
cas_hmw,2022-06-14,16:48:36,12.933973,80.125027,805,36,Tuesday
cas_hmw,2022-06-14,16:48:36,12.933973,80.125027,805,36,Tuesday
cas_hmw,2022-06-14,16:48:49,12.934826,80.125811,805,28,Tuesday
cas_hmw,2022-06-14,16:49:06,12.935837,80.126655,805,32,Tuesday
cas_hmw,2022-06-14,16:49:09,12.936969,80.127695,805,43,Tuesday
cas_hmw,2022-06-14,16:49:33,12.938251,80.128879,805,50,Tuesday
cas_hmw,2022-06-14,16:49:39,12.938251,80.128879,805,50,Tuesday
cas_hmw,2022-06-14,16:49:51,12.820733,80.037306,2846,46,Tuesday
cas_hmw,2022-06-14,16:49:55,12.820733,80.037306,2846,46,Tuesday
cas_hmw,2022-06-14,16:51:03,12.943733,80.134254,805,43,Tuesday
cas_hmw,2022-06-14,16:51:12,12.943733,80.134254,805,43,Tuesday
cas_hmw,2022-06-14,16:51:14,12.943733,80.134254,805,43,Tuesday
cas_hmw,2022-06-14,16:52:10,12.94992,80.138978,805,44,Tuesday
cas_hmw,2022-06-14,16:52:32,12.950897,80.139742,805,29,Tuesday
cas_hmw,2022-06-14,16:52:40,12.952006,80.140609,805,36,Tuesday
cas_hmw,2022-06-14,16:54:06,12.956649,80.143284,805,33,Tuesday
cas_hmw,2022-06-14,16:54:06,12.956649,80.143284,805,33,Tuesday
cas_hmw,2022-06-14,16:54:08,12.956649,80.143284,805,33,Tuesday
cas_hmw,2022-06-14,16:54:27,12.959069,80.144446,805,30,Tuesday
cas_hmw,2022-06-14,16:55:41,12.963785,80.147112,805,48,Tuesday
cas_hmw,2022-06-14,16:55:48,12.963785,80.147112,805,48,Tuesday
cas_hmw,2022-06-14,16:55:54,12.965713,80.14824,805,56,Tuesday
cas_hmw,2022-06-14,16:57:03,12.972845,80.152331,805,57,Tuesday
cas_hmw,2022-06-14,16:57:34,12.975366,80.155958,805,34,Tuesday
cas_hmw,2022-06-14,16:58:43,12.979937,80.162831,805,44,Tuesday
cas_hmw,2022-06-14,16:59:32,12.982507,80.168383,805,58,Tuesday
cas_hmw,2022-06-14,16:59:46,12.983649,80.170303,805,58,Tuesday
cas_hmw,2022-06-14,17:00:43,12.985976,80.173904,805,0,Tuesday
cas_hmw,2022-06-14,17:00:59,12.98613,80.174122,805,17,Tuesday
cas_hmw,2022-06-14,17:01:00,12.98613,80.174122,805,17,Tuesday
cas_hmw,2022-06-14,17:01:03,12.98613,80.174122,805,17,Tuesday
cas_hmw,2022-06-14,17:01:26,12.986631,80.17484,805,15,Tuesday
cas_hmw,2022-06-14,17:01:36,12.987222,80.175708,805,33,Tuesday
cas_hmw,2022-06-14,17:02:33,12.989424,80.178658,805,11,Tuesday
cas_hmw,2022-06-14,17:03:09,12.990961,80.180666,805,41,Tuesday
cas_hmw,2022-06-14,17:04:59,12.995699,80.188766,805,25,Tuesday
cas_hmw,2022-06-14,17:05:03,12.995699,80.188766,805,25,Tuesday
cas_hmw,2022-06-14,17:07:35,12.724184,79.981896,2846,0,Tuesday
cas_hmw,2022-06-14,17:09:45,12.708911,79.97738,2846,55,Tuesday
cas_hmw,2022-06-14,17:10:27,13.002085,80.196901,805,32,Tuesday
cas_hmw,2022-06-14,17:11:27,13.005642,80.201857,805,46,Tuesday
cas_hmw,2022-06-14,17:13:13,13.008018,80.208231,805,39,Tuesday
cas_hmw,2022-06-14,17:14:05,13.010175,80.215086,805,39,Tuesday
cas_hmw,2022-06-14,17:14:35,13.011419,80.21842,805,43,Tuesday
cas_hmw,2022-06-14,17:18:42,12.694319,79.978608,2846,23,Tuesday
cas_hmw,2022-06-14,17:36:22,12.644576,79.939162,2846,58,Tuesday
cas_hmw,2022-06-14,17:37:09,12.638725,79.935624,2846,42,Tuesday
cas_hmw,2022-06-14,17:37:21,12.637257,79.93468,2846,45,Tuesday
cas_hmw,2022-06-14,17:39:08,12.629553,79.931038,2846,0,Tuesday
cas_hmw,2022-06-14,17:42:34,12.606152,79.920946,2846,0,Tuesday
cas_hmw,2022-06-14,17:42:36,12.606152,79.920946,2846,0,Tuesday
cas_hmw,2022-06-14,17:43:49,12.602546,79.920244,2846,23,Tuesday
cas_hmw,2022-06-14,17:45:46,12.588771,79.919382,2846,57,Tuesday
cas_hmw,2022-06-14,17:46:04,12.586433,79.919454,2846,57,Tuesday
cas_hmw,2022-06-14,18:21:43,13.069539,80.256986,805,25,Tuesday
cas_hmw,2022-06-14,18:33:04,12.656585,79.955216,2846,38,Tuesday
cas_hmw,2022-06-14,18:54:52,12.762102,80.003713,2846,40,Tuesday
cas_hmw,2022-06-14,18:55:40,12.765494,80.004966,2846,34,Tuesday
cas_hmw,2022-06-14,18:56:22,12.770456,80.007318,2846,41,Tuesday
cas_hmw,2022-06-14,19:10:12,12.840616,80.056054,2846,9,Tuesday
cas_hmw,2022-06-14,19:11:39,12.844866,80.060654,2846,38,Tuesday
cas_hmw,2022-06-14,19:12:43,12.849314,80.064127,2846,24,Tuesday
cas_hmw,2022-06-14,19:13:09,12.849681,80.064417,2846,16,Tuesday
cas_hmw,2022-06-15,05:57:44,12.847738,80.063263,2846,43,Wednesday
cas_hmw,2022-06-15,05:58:23,12.844104,80.060022,2846,35,Wednesday
cas_hmw,2022-06-15,06:30:28,12.656679,79.949074,2846,27,Wednesday
cas_hmw,2022-06-15,06:33:09,12.647226,79.940517,2846,49,Wednesday
cas_hmw,2022-06-15,06:45:50,12.550463,79.906396,2846,58,Wednesday
cas_hmw,2022-06-15,06:46:54,12.540277,79.904401,2846,58,Wednesday
cas_hmw,2022-06-15,06:47:10,12.538072,79.903811,2846,54,Wednesday
cas_hmw,2022-06-15,07:07:14,13.063692,80.243523,805,25,Wednesday
cas_hmw,2022-06-15,07:07:54,13.066268,80.244664,805,39,Wednesday
cas_hmw,2022-06-15,07:08:08,13.066436,80.245633,805,37,Wednesday
cas_hmw,2022-06-15,07:11:06,13.068148,80.252558,805,39,Wednesday
cas_hmw,2022-06-15,07:11:08,13.068148,80.252558,805,39,Wednesday
cas_hmw,2022-06-15,07:11:14,13.068148,80.252558,805,39,Wednesday
cas_hmw,2022-06-15,07:13:24,13.072958,80.261614,805,26,Wednesday
cas_hmw,2022-06-15,07:13:25,13.072958,80.261614,805,26,Wednesday
cas_hmw,2022-06-15,07:14:49,13.068271,80.270124,805,34,Wednesday
cas_hmw,2022-06-15,07:14:51,13.068271,80.270124,805,34,Wednesday
cas_hmw,2022-06-15,07:26:18,13.05231,80.263854,805,0,Wednesday
cas_hmw,2022-06-15,07:26:31,13.051363,80.264083,805,38,Wednesday
cas_hmw,2022-06-15,07:26:40,13.049315,80.264217,805,37,Wednesday
cas_hmw,2022-06-15,07:26:55,13.048895,80.264993,805,36,Wednesday
cas_hmw,2022-06-15,07:26:57,13.048895,80.264993,805,36,Wednesday
cas_hmw,2022-06-15,07:27:45,13.046723,80.266406,805,25,Wednesday
cas_hmw,2022-06-15,07:28:14,13.045223,80.266711,805,26,Wednesday
cas_hmw,2022-06-15,07:28:22,12.657286,79.947875,2846,34,Wednesday
cas_hmw,2022-06-15,07:32:53,13.033826,80.267932,805,31,Wednesday
cas_hmw,2022-06-15,07:38:14,12.684625,79.983435,2846,32,Wednesday
cas_hmw,2022-06-15,07:38:14,13.017584,80.260634,805,20,Wednesday
cas_hmw,2022-06-15,07:39:07,13.013431,80.259294,805,49,Wednesday
cas_hmw,2022-06-15,07:44:33,13.006728,80.249457,805,44,Wednesday
cas_hmw,2022-06-15,07:55:08,13.010624,80.225112,805,23,Wednesday
cas_hmw,2022-06-15,07:55:09,13.010624,80.225112,805,23,Wednesday
cas_hmw,2022-06-15,07:57:54,12.755093,80.001168,2846,56,Wednesday
cas_hmw,2022-06-15,07:58:10,12.756334,80.001889,2846,57,Wednesday
cas_hmw,2022-06-15,07:59:32,12.764009,80.004355,2846,49,Wednesday
cas_hmw,2022-06-15,07:59:36,12.765158,80.00484,2846,45,Wednesday
cas_hmw,2022-06-15,08:02:10,13.001776,80.198774,805,41,Wednesday
cas_hmw,2022-06-15,08:02:15,13.001776,80.198774,805,41,Wednesday
cas_hmw,2022-06-15,08:02:27,13.001956,80.197604,805,47,Wednesday
cas_hmw,2022-06-15,08:03:38,12.794478,80.019651,2846,48,Wednesday
cas_hmw,2022-06-15,08:05:26,12.993885,80.185384,805,43,Wednesday
cas_hmw,2022-06-15,08:07:32,12.988887,80.178297,805,27,Wednesday
cas_hmw,2022-06-15,08:08:11,12.821719,80.037845,2846,57,Wednesday
cas_hmw,2022-06-15,08:08:11,12.986267,80.174575,805,35,Wednesday
cas_hmw,2022-06-15,08:08:53,12.983668,80.170565,805,42,Wednesday
cas_hmw,2022-06-15,08:09:14,12.982894,80.169211,805,30,Wednesday
cas_hmw,2022-06-15,08:09:14,12.982894,80.169211,805,30,Wednesday
cas_hmw,2022-06-15,08:09:39,12.831389,80.04642,2846,58,Wednesday
cas_hmw,2022-06-15,08:09:44,12.981792,80.167367,805,31,Wednesday
cas_hmw,2022-06-15,08:10:04,12.831389,80.04642,2846,58,Wednesday
cas_hmw,2022-06-15,08:11:31,12.842117,80.057618,2846,45,Wednesday
cas_hmw,2022-06-15,08:12:01,12.974602,80.155093,805,29,Wednesday
cas_hmw,2022-06-15,08:12:11,12.974151,80.154436,805,32,Wednesday
cas_hmw,2022-06-15,08:12:15,12.842117,80.057618,2846,45,Wednesday
cas_hmw,2022-06-15,08:14:04,12.971424,80.151074,805,32,Wednesday
cas_hmw,2022-06-15,08:15:07,12.966549,80.148823,805,39,Wednesday
cas_hmw,2022-06-15,08:17:26,12.862283,80.07342,2846,32,Wednesday
cas_hmw,2022-06-15,08:18:53,12.954533,80.142344,805,35,Wednesday
cas_hmw,2022-06-15,08:19:36,12.874241,80.078083,2846,43,Wednesday
cas_hmw,2022-06-15,08:21:51,12.944589,80.13506,805,41,Wednesday
cas_hmw,2022-06-15,08:22:32,12.939899,80.130554,805,44,Wednesday
cas_hmw,2022-06-15,08:22:50,12.938231,80.129054,805,47,Wednesday
cas_hmw,2022-06-15,08:23:11,12.936697,80.127729,805,39,Wednesday
cas_hmw,2022-06-15,08:23:12,12.936697,80.127729,805,39,Wednesday
cas_hmw,2022-06-15,08:23:29,12.935311,80.126481,805,47,Wednesday
cas_hmw,2022-06-15,08:25:06,12.934381,80.125604,805,55,Wednesday
cas_hmw,2022-06-15,08:27:09,12.932406,80.123661,805,38,Wednesday
cas_hmw,2022-06-15,08:27:16,12.932406,80.123661,805,38,Wednesday
cas_hmw,2022-06-15,08:27:46,12.918977,80.109802,805,48,Wednesday
cas_hmw,2022-06-15,08:30:44,12.907233,80.097103,805,37,Wednesday
cas_hmw,2022-06-15,08:32:34,12.90055,80.091948,805,51,Wednesday
cas_hmw,2022-06-15,08:32:39,12.90055,80.091948,805,51,Wednesday
cas_hmw,2022-06-15,08:32:46,12.899548,80.09119,805,49,Wednesday
cas_hmw,2022-06-15,08:32:57,12.898554,80.09042,805,45,Wednesday
cas_hmw,2022-06-15,08:37:51,12.878524,80.082031,805,39,Wednesday
cas_hmw,2022-06-15,08:38:04,12.877846,80.08393,805,35,Wednesday
cas_hmw,2022-06-15,15:46:25,12.885447,80.081383,5339,41,Wednesday
cas_hmw,2022-06-15,16:36:58,12.870018,80.076597,2846,46,Wednesday
cas_hmw,2022-06-15,16:37:01,12.884544,80.081918,5339,40,Wednesday
cas_hmw,2022-06-15,16:37:23,12.887418,80.083358,805,48,Wednesday
cas_hmw,2022-06-15,16:37:52,12.889862,80.084422,5339,48,Wednesday
cas_hmw,2022-06-15,16:38:21,12.893233,80.086202,805,40,Wednesday
cas_hmw,2022-06-15,16:38:24,12.894007,80.086788,805,39,Wednesday
cas_hmw,2022-06-15,16:38:36,12.893858,80.086733,5339,45,Wednesday
cas_hmw,2022-06-15,16:39:03,12.896401,80.088636,5339,37,Wednesday
cas_hmw,2022-06-15,16:39:04,12.860283,80.072481,2846,16,Wednesday
cas_hmw,2022-06-15,16:39:19,12.859743,80.072091,2846,29,Wednesday
